Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+
Kosovo,OWID_KOS,25-05-2022,46.18,,,,,,,,,
Kosovo,OWID_KOS,26-05-2022,46.18,,,,,,,,,
Latvia,LVA,28-12-2020,0,,,,,,,,,
Latvia,LVA,29-12-2020,0,,,,,,,,,
Latvia,LVA,30-12-2020,0,,,,,,,,,
Latvia,LVA,31-12-2020,0,,,,,,,,,
Latvia,LVA,01-01-2021,0,,,,,,,,,
Latvia,LVA,02-01-2021,0,,,,,,,,,
Latvia,LVA,03-01-2021,0,,,,,,,,,
Latvia,LVA,04-01-2021,0,,,,,,,,,
Latvia,LVA,05-01-2021,0,,,,,,,,,
Latvia,LVA,06-01-2021,0,,,,,,,,,
Latvia,LVA,07-01-2021,0,,,,,,,,,
Latvia,LVA,08-01-2021,0,,,,,,,,,
Latvia,LVA,09-01-2021,0,,,,,,,,,
Latvia,LVA,10-01-2021,0,,,,,,,,,
Latvia,LVA,11-01-2021,0,,,,,,,,,
Latvia,LVA,12-01-2021,0,,,,,,,,,
Latvia,LVA,13-01-2021,0,,,,,,,,,
Latvia,LVA,14-01-2021,0,,,,,,,,,
Latvia,LVA,15-01-2021,0,,,,,,,,,
Latvia,LVA,16-01-2021,0,,,,,,,,,
Latvia,LVA,17-01-2021,0,,,,,,,,,
Latvia,LVA,18-01-2021,0.03,,,,,,,,,
Latvia,LVA,19-01-2021,0.08,,,,,,,,,
Latvia,LVA,20-01-2021,0.12,,,,,,,,,
Latvia,LVA,21-01-2021,0.12,,,,,,,,,
Latvia,LVA,22-01-2021,0.12,,,,,,,,,
Latvia,LVA,23-01-2021,0.12,,,,,,,,,
Latvia,LVA,24-01-2021,0.12,,,,,,,,,
Latvia,LVA,25-01-2021,0.15,,,,,,,,,
Latvia,LVA,26-01-2021,0.2,,,,,,,,,
Latvia,LVA,27-01-2021,0.24,,,,,,,,,
Latvia,LVA,28-01-2021,0.28,,,,,,,,,
Latvia,LVA,29-01-2021,0.33,,,,,,,,,
Latvia,LVA,30-01-2021,0.35,,,,,,,,,
Latvia,LVA,31-01-2021,0.36,,,,,,,,,
Latvia,LVA,01-02-2021,0.43,,,,,,,,,
Latvia,LVA,02-02-2021,0.52,,,,,,,,,
Latvia,LVA,03-02-2021,0.59,,,,,,,,,
Latvia,LVA,04-02-2021,0.66,,,,,,,,,
Latvia,LVA,05-02-2021,0.74,,,,,,,,,
Latvia,LVA,06-02-2021,0.77,,,,,,,,,
Latvia,LVA,07-02-2021,0.78,,,,,,,,,
Latvia,LVA,08-02-2021,0.79,,,,,,,,,
Latvia,LVA,09-02-2021,0.79,,,,,,,,,
Latvia,LVA,10-02-2021,0.8,,,,,,,,,
Latvia,LVA,11-02-2021,0.84,,,,,,,,,
Latvia,LVA,12-02-2021,0.87,,,,,,,,,
Latvia,LVA,13-02-2021,0.88,,,,,,,,,
Latvia,LVA,14-02-2021,0.88,,,,,,,,,
Latvia,LVA,15-02-2021,0.89,,,,,,,,,
Latvia,LVA,16-02-2021,0.89,,,,,,,,,
Latvia,LVA,17-02-2021,0.9,,,,,,,,,
Latvia,LVA,18-02-2021,0.91,,,,,,,,,
Latvia,LVA,19-02-2021,0.91,,,,,,,,,
Latvia,LVA,20-02-2021,0.91,,,,,,,,,
Latvia,LVA,21-02-2021,0.91,,,,,,,,,
Latvia,LVA,22-02-2021,0.91,,,,,,,,,
Latvia,LVA,23-02-2021,0.92,,,,,,,,,
Latvia,LVA,24-02-2021,0.92,,,,,,,,,
Latvia,LVA,25-02-2021,0.92,,,,,,,,,
Latvia,LVA,26-02-2021,0.93,,,,,,,,,
Latvia,LVA,27-02-2021,0.93,,,,,,,,,
Latvia,LVA,28-02-2021,0.93,,,,,,,,,
Latvia,LVA,01-03-2021,0.94,,,,,,,,,
Latvia,LVA,02-03-2021,0.96,,,,,,,,,
Latvia,LVA,03-03-2021,0.97,,,,,,,,,
Latvia,LVA,04-03-2021,0.97,,,,,,,,,
Latvia,LVA,05-03-2021,0.98,,,,,,,,,
Latvia,LVA,06-03-2021,0.98,,,,,,,,,
Latvia,LVA,07-03-2021,0.98,,,,,,,,,
Latvia,LVA,08-03-2021,0.98,,,,,,,,,
Latvia,LVA,09-03-2021,0.99,,,,,,,,,
Latvia,LVA,10-03-2021,0.99,,,,,,,,,
Latvia,LVA,11-03-2021,0.99,,,,,,,,,
Latvia,LVA,12-03-2021,0.99,,,,,,,,,
Latvia,LVA,13-03-2021,0.99,,,,,,,,,
Latvia,LVA,14-03-2021,0.99,,,,,,,,,
Latvia,LVA,15-03-2021,0.99,,,,,,,,,
Latvia,LVA,16-03-2021,1,,,,,,,,,
Latvia,LVA,17-03-2021,1.01,,,,,,,,,
Latvia,LVA,18-03-2021,1.02,,,,,,,,,
Latvia,LVA,19-03-2021,1.04,,,,,,,,,
Latvia,LVA,20-03-2021,1.04,,,,,,,,,
Latvia,LVA,21-03-2021,1.04,,,,,,,,,
Latvia,LVA,22-03-2021,1.05,,,,,,,,,
Latvia,LVA,23-03-2021,1.07,,,,,,,,,
Latvia,LVA,24-03-2021,1.11,,,,,,,,,
Latvia,LVA,25-03-2021,1.14,,,,,,,,,
Latvia,LVA,26-03-2021,1.18,,,,,,,,,
Latvia,LVA,27-03-2021,1.2,,,,,,,,,
Latvia,LVA,28-03-2021,1.2,,,,,,,,,
Latvia,LVA,29-03-2021,1.22,,,,,,,,,
Latvia,LVA,30-03-2021,1.26,,,,,,,,,
Latvia,LVA,31-03-2021,1.33,,,,,,,,,
Latvia,LVA,01-04-2021,1.37,,,,,,,,,
Latvia,LVA,02-04-2021,1.37,,,,,,,,,
Latvia,LVA,03-04-2021,1.37,,,,,,,,,
Latvia,LVA,04-04-2021,1.37,,,,,,,,,
Latvia,LVA,05-04-2021,1.37,,,,,,,,,
Latvia,LVA,06-04-2021,1.4,,,,,,,,,
Latvia,LVA,07-04-2021,1.43,,,,,,,,,
Latvia,LVA,08-04-2021,1.44,,,,,,,,,
Latvia,LVA,09-04-2021,1.45,,,,,,,,,
Latvia,LVA,10-04-2021,1.46,,,,,,,,,
Latvia,LVA,11-04-2021,1.46,,,,,,,,,
Latvia,LVA,12-04-2021,1.46,,,,,,,,,
Latvia,LVA,13-04-2021,1.47,,,,,,,,,
Latvia,LVA,14-04-2021,1.48,,,,,,,,,
Latvia,LVA,15-04-2021,1.52,,,,,,,,,
Latvia,LVA,16-04-2021,1.55,,,,,,,,,
Latvia,LVA,17-04-2021,1.56,,,,,,,,,
Latvia,LVA,18-04-2021,1.56,,,,,,,,,
Latvia,LVA,19-04-2021,1.6,,,,,,,,,
Latvia,LVA,20-04-2021,1.7,,,,,,,,,
Latvia,LVA,21-04-2021,1.87,,,,,,,,,
Latvia,LVA,22-04-2021,2,,,,,,,,,
Latvia,LVA,23-04-2021,2.11,,,,,,,,,
Latvia,LVA,24-04-2021,2.15,,,,,,,,,
Latvia,LVA,25-04-2021,2.15,,,,,,,,,
Latvia,LVA,26-04-2021,2.25,,,,,,,,,
Latvia,LVA,27-04-2021,2.41,,,,,,,,,
Latvia,LVA,28-04-2021,2.61,,,,,,,,,
Latvia,LVA,29-04-2021,2.82,,,,,,,,,
Latvia,LVA,30-04-2021,2.97,,,,,,,,,
Latvia,LVA,01-05-2021,3,,,,,,,,,
Latvia,LVA,02-05-2021,3,,,,,,,,,
Latvia,LVA,03-05-2021,3.05,,,,,,,,,
Latvia,LVA,04-05-2021,3.06,,,,,,,,,
Latvia,LVA,05-05-2021,3.45,,,,,,,,,
Latvia,LVA,06-05-2021,3.89,,,,,,,,,
Latvia,LVA,07-05-2021,4.34,,,,,,,,,
Latvia,LVA,08-05-2021,4.46,,,,,,,,,
Latvia,LVA,09-05-2021,4.48,,,,,,,,,
Latvia,LVA,10-05-2021,4.73,,,,,,,,,
Latvia,LVA,11-05-2021,5.02,,,,,,,,,
Latvia,LVA,12-05-2021,5.41,,,,,,,,,
Latvia,LVA,13-05-2021,5.81,,,,,,,,,
Latvia,LVA,14-05-2021,6.35,,,,,,,,,
Latvia,LVA,15-05-2021,6.65,,,,,,,,,
Latvia,LVA,16-05-2021,6.71,,,,,,,,,
Latvia,LVA,17-05-2021,6.97,,,,,,,,,
Latvia,LVA,18-05-2021,7.37,,,,,,,,,
Latvia,LVA,19-05-2021,8.14,,,,,,,,,
Latvia,LVA,20-05-2021,8.9,,,,,,,,,
Latvia,LVA,21-05-2021,9.54,,,,,,,,,
Latvia,LVA,22-05-2021,9.96,,,,,,,,,
Latvia,LVA,23-05-2021,10.06,,,,,,,,,
Latvia,LVA,24-05-2021,10.42,,,,,,,,,
Latvia,LVA,25-05-2021,11.21,,,,,,,,,
Latvia,LVA,26-05-2021,12.02,,,,,,,,,
Latvia,LVA,27-05-2021,12.94,,,,,,,,,
Latvia,LVA,28-05-2021,13.78,,,,,,,,,
Latvia,LVA,29-05-2021,14.23,,,,,,,,,
Latvia,LVA,30-05-2021,14.35,,,,,,,,,
Latvia,LVA,31-05-2021,14.78,,,,,,,,,
Latvia,LVA,01-06-2021,15.59,,,,,,,,,
Latvia,LVA,02-06-2021,16.59,,,,,,,,,
Latvia,LVA,03-06-2021,17.57,,,,,,,,,
Latvia,LVA,04-06-2021,18.37,,,,,,,,,
Latvia,LVA,05-06-2021,18.85,,,,,,,,,
Latvia,LVA,06-06-2021,19.11,,,,,,,,,
Latvia,LVA,07-06-2021,19.64,,,,,,,,,
Latvia,LVA,08-06-2021,20.4,,,,,,,,,
Latvia,LVA,09-06-2021,21.11,,,,,,,,,
Latvia,LVA,10-06-2021,21.78,,,,,,,,,
Latvia,LVA,11-06-2021,22.49,,,,,,,,,
Latvia,LVA,12-06-2021,22.76,,,,,,,,,
Latvia,LVA,13-06-2021,22.81,,,,,,,,,
Latvia,LVA,14-06-2021,23.22,,,,,,,,,
Latvia,LVA,15-06-2021,23.76,,,,,,,,,
Latvia,LVA,16-06-2021,24.39,,,,,,,,,
Latvia,LVA,17-06-2021,24.9,,,,,,,,,
Latvia,LVA,18-06-2021,25.63,,,,,,,,,
Latvia,LVA,19-06-2021,25.97,,,,,,,,,
Latvia,LVA,20-06-2021,26.14,,,,,,,,,
Latvia,LVA,21-06-2021,26.69,,,,,,,,,
Latvia,LVA,22-06-2021,27.15,,,,,,,,,
Latvia,LVA,23-06-2021,27.16,,,,,,,,,
Latvia,LVA,24-06-2021,27.17,,,,,,,,,
Latvia,LVA,25-06-2021,27.31,,,,,,,,,
Latvia,LVA,26-06-2021,27.44,,,,,,,,,
Latvia,LVA,27-06-2021,27.55,,,,,,,,,
Latvia,LVA,28-06-2021,28.28,,,,,,,,,
Latvia,LVA,29-06-2021,28.88,,,,,,,,,
Latvia,LVA,30-06-2021,29.51,,,,,,,,,
Latvia,LVA,01-07-2021,29.97,,,,,,,,,
Latvia,LVA,02-07-2021,30.47,,,,,,,,,
Latvia,LVA,03-07-2021,30.85,,,,,,,,,
Latvia,LVA,04-07-2021,30.94,,,,,,,,,
Latvia,LVA,05-07-2021,31.22,,,,,,,,,
Latvia,LVA,06-07-2021,31.55,,,,,,,,,
Latvia,LVA,07-07-2021,31.94,,,,,,,,,
Latvia,LVA,08-07-2021,32.27,,,,,,,,,
Latvia,LVA,09-07-2021,32.73,,,,,,,,,
Latvia,LVA,10-07-2021,33.09,,,,,,,,,
Latvia,LVA,11-07-2021,33.18,,,,,,,,,
Latvia,LVA,12-07-2021,33.42,,,,,,,,,
Latvia,LVA,13-07-2021,33.65,,,,,,,,,
Latvia,LVA,14-07-2021,33.84,,,,,,,,,
Latvia,LVA,15-07-2021,33.97,,,,,,,,,
Latvia,LVA,16-07-2021,34.14,,,,,,,,,
Latvia,LVA,17-07-2021,34.26,,,,,,,,,
Latvia,LVA,18-07-2021,34.3,,,,,,,,,
Latvia,LVA,19-07-2021,34.47,,,,,,,,,
Latvia,LVA,20-07-2021,34.69,,,,,,,,,
Latvia,LVA,21-07-2021,34.93,,,,,,,,,
Latvia,LVA,22-07-2021,35.15,,,,,,,,,
Latvia,LVA,23-07-2021,35.35,,,,,,,,,
Latvia,LVA,24-07-2021,35.49,,,,,,,,,
Latvia,LVA,25-07-2021,35.54,,,,,,,,,
Latvia,LVA,26-07-2021,35.72,,,,,,,,,
Latvia,LVA,27-07-2021,35.91,,,,,,,,,
Latvia,LVA,28-07-2021,36.12,,,,,,,,,
Latvia,LVA,29-07-2021,36.27,,,,,,,,,
Latvia,LVA,30-07-2021,36.47,,,,,,,,,
Latvia,LVA,31-07-2021,36.58,,,,,,,,,
Latvia,LVA,01-08-2021,36.62,,,,,,,,,
Latvia,LVA,02-08-2021,36.76,,,,,,,,,
Latvia,LVA,03-08-2021,36.95,,,,,,,,,
Latvia,LVA,04-08-2021,37.13,,,,,,,,,
Latvia,LVA,05-08-2021,37.27,,,,,,,,,
Latvia,LVA,06-08-2021,37.45,,,,,,,,,
Latvia,LVA,07-08-2021,37.59,,,,,,,,,
Latvia,LVA,08-08-2021,37.62,,,,,,,,,
Latvia,LVA,09-08-2021,37.75,,,,,,,,,
Latvia,LVA,10-08-2021,37.92,,,,,,,,,
Latvia,LVA,11-08-2021,38.1,,,,,,,,,
Latvia,LVA,12-08-2021,38.24,,,,,,,,,
Latvia,LVA,13-08-2021,38.4,,,,,,,,,
Latvia,LVA,14-08-2021,38.5,,,,,,,,,
Latvia,LVA,15-08-2021,38.53,,,,,,,,,
Latvia,LVA,16-08-2021,38.66,,,,,,,,,
Latvia,LVA,17-08-2021,38.83,,,,,,,,,
Latvia,LVA,18-08-2021,39.02,,,,,,,,,
Latvia,LVA,19-08-2021,39.17,,,,,,,,,
Latvia,LVA,20-08-2021,39.36,,,,,,,,,
Latvia,LVA,21-08-2021,39.46,,,,,,,,,
Latvia,LVA,22-08-2021,39.49,,,,,,,,,
Latvia,LVA,23-08-2021,39.64,,,,,,,,,
Latvia,LVA,24-08-2021,39.79,,,,,,,,,
Latvia,LVA,25-08-2021,39.98,,,,,,,,,
Latvia,LVA,26-08-2021,40.12,,,,,,,,,
Latvia,LVA,27-08-2021,40.31,,,,,,,,,
Latvia,LVA,28-08-2021,40.4,,,,,,,,,
Latvia,LVA,29-08-2021,40.42,,,,,,,,,
Latvia,LVA,30-08-2021,40.59,,,,,,,,,
Latvia,LVA,31-08-2021,40.74,,,,,,,,,
Latvia,LVA,01-09-2021,40.92,,,,,,,,,
Latvia,LVA,02-09-2021,41.07,,,,,,,,,
Latvia,LVA,03-09-2021,41.26,,,,,,,,,
Latvia,LVA,04-09-2021,41.36,,,,,,,,,
Latvia,LVA,05-09-2021,41.39,,,,,,,,,
Latvia,LVA,06-09-2021,41.51,,,,,,,,,
Latvia,LVA,07-09-2021,41.64,,,,,,,,,
Latvia,LVA,08-09-2021,41.84,,,,,,,,,
Latvia,LVA,09-09-2021,42,,,,,,,,,
Latvia,LVA,10-09-2021,42.19,,,,,,,,,
Latvia,LVA,11-09-2021,42.27,,,,,,,,,
Latvia,LVA,12-09-2021,42.29,,,,,,,,,
