Entity,Code,Day,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
,,,,,,,,,,,,63.05
,,,,,,,,,,,,63.11
,,,,,,,,,,,,63.14
,,,,,,,,,,,,63.22
,,,,,,,,,,,,63.33
,,,,,,,,,,,,63.48
,,,,,,,,,,,,63.63
,,,,,,,,,,,,63.77
,,,,,,,,,,,,63.85
,,,,,,,,,,,,63.89
,,,,,,,,,,,,63.99
,,,,,,,,,,,,64.14
,,,,,,,,,,,,64.32
,,,,,,,,,,,,64.48
,,,,,,,,,,,,64.63
,,,,,,,,,,,,64.71
,,,,,,,,,,,,64.76
,,,,,,,,,,,,64.87
,,,,,,,,,,,,65.03
,,,,,,,,,,,,65.21
,,,,,,,,,,,,65.37
,,,,,,,,,,,,65.52
,,,,,,,,,,,,65.6
,,,,,,,,,,,,65.64
,,,,,,,,,,,,65.75
,,,,,,,,,,,,65.9
,,,,,,,,,,,,66.06
,,,,,,,,,,,,66.21
,,,,,,,,,,,,66.32
,,,,,,,,,,,,66.38
,,,,,,,,,,,,66.41
,,,,,,,,,,,,66.49
,,,,,,,,,,,,66.61
,,,,,,,,,,,,66.75
,,,,,,,,,,,,66.88
,,,,,,,,,,,,66.98
,,,,,,,,,,,,67.03
,,,,,,,,,,,,67.06
,,,,,,,,,,,,67.13
,,,,,,,,,,,,67.25
,,,,,,,,,,,,67.39
,,,,,,,,,,,,67.53
,,,,,,,,,,,,67.63
,,,,,,,,,,,,67.68
,,,,,,,,,,,,67.71
,,,,,,,,,,,,67.77
,,,,,,,,,,,,67.88
,,,,,,,,,,,,67.99
,,,,,,,,,,,,68.11
,,,,,,,,,,,,68.2
,,,,,,,,,,,,68.23
,,,,,,,,,,,,68.25
,,,,,,,,,,,,68.31
,,,,,,,,,,,,68.41
,,,,,,,,,,,,68.51
,,,,,,,,,,,,68.6
,,,,,,,,,,,,68.65
,,,,,,,,,,,,68.66
,,,,,,,,,,,,68.67
,,,,,,,,,,,,68.71
,,,,,,,,,,,,68.77
,,,,,,,,,,,,68.84
,,,,,,,,,,,,68.92
,,,,,,,,,,,,68.99
,,,,,,,,,,,,69.01
,,,,,,,,,,,,69.02
,,,,,,,,,,,,69.05
,,,,,,,,,,,,69.11
,,,,,,,,,,,,69.18
,,,,,,,,,,,,69.24
,,,,,,,,,,,,69.3
,,,,,,,,,,,,69.32
,,,,,,,,,,,,69.33
,,,,,,,,,,,,69.36
,,,,,,,,,,,,69.41
,,,,,,,,,,,,69.47
,,,,,,,,,,,,69.53
,,,,,,,,,,,,69.58
,,,,,,,,,,,,69.6
,,,,,,,,,,,,69.6
,,,,,,,,,,,,69.64
,,,,,,,,,,,,69.69
,,,,,,,,,,,,69.75
,,,,,,,,,,,,69.81
,,,,,,,,,,,,69.86
,,,,,,,,,,,,69.88
,,,,,,,,,,,,69.89
,,,,,,,,,,,,69.9
,,,,,,,,,,,,69.95
,,,,,,,,,,,,70.01
,,,,,,,,,,,,70.07
,,,,,,,,,,,,70.13
,,,,,,,,,,,,70.15
,,,,,,,,,,,,70.16
,,,,,,,,,,,,70.2
,,,,,,,,,,,,70.26
,,,,,,,,,,,,70.34
,,,,,,,,,,,,70.41
,,,,,,,,,,,,70.48
,,,,,,,,,,,,70.51
,,,,,,,,,,,,70.52
,,,,,,,,,,,,70.57
,,,,,,,,,,,,70.65
,,,,,,,,,,,,70.73
,,,,,,,,,,,,70.82
,,,,,,,,,,,,70.91
,,,,,,,,,,,,70.97
,,,,,,,,,,,,70.99
,,,,,,,,,,,,71.06
,,,,,,,,,,,,71.19
,,,,,,,,,,,,71.34
,,,,,,,,,,,,71.49
,,,,,,,,,,,,71.63
,,,,,,,,,,,,71.74
,,,,,,,,,,,,71.78
,,,,,,,,,,,,71.89
,,,,,,,,,,,,72.01
,,,,,,,,,,,,72.15
,,,,,,,,,,,,72.28
,,,,,,,,,,,,72.4
,,,,,,,,,,,,72.49
,,,,,,,,,,,,72.52
,,,,,,,,,,,,72.6
,,,,,,,,,,,,72.7
,,,,,,,,,,,,72.82
,,,,,,,,,,,,72.92
,,,,,,,,,,,,73.02
,,,,,,,,,,,,73.1
,,,,,,,,,,,,73.12
,,,,,,,,,,,,73.18
,,,,,,,,,,,,73.27
,,,,,,,,,,,,73.4
,,,,,,,,,,,,73.53
,,,,,,,,,,,,73.66
,,,,,,,,,,,,73.77
,,,,,,,,,,,,73.83
,,,,,,,,,,,,73.93
,,,,,,,,,,,,74.06
,,,,,,,,,,,,74.19
,,,,,,,,,,,,74.28
,,,,,,,,,,,,74.29
,,,,,,,,,,,,74.29
,,,,,,,,,,,,74.3
,,,,,,,,,,,,74.36
,,,,,,,,,,,,74.44
,,,,,,,,,,,,74.52
,,,,,,,,,,,,74.59
,,,,,,,,,,,,74.6
,,,,,,,,,,,,74.61
,,,,,,,,,,,,74.63
,,,,,,,,,,,,74.67
,,,,,,,,,,,,74.74
,,,,,,,,,,,,74.81
,,,,,,,,,,,,74.87
,,,,,,,,,,,,74.94
,,,,,,,,,,,,75
,,,,,,,,,,,,75.02
,,,,,,,,,,,,75.06
,,,,,,,,,,,,75.13
,,,,,,,,,,,,75.2
,,,,,,,,,,,,75.27
,,,,,,,,,,,,75.34
,,,,,,,,,,,,75.41
,,,,,,,,,,,,75.43
,,,,,,,,,,,,75.48
,,,,,,,,,,,,75.54
,,,,,,,,,,,,75.61
,,,,,,,,,,,,75.68
,,,,,,,,,,,,75.74
,,,,,,,,,,,,75.79
,,,,,,,,,,,,75.81
,,,,,,,,,,,,75.84
,,,,,,,,,,,,75.89
,,,,,,,,,,,,75.94
,,,,,,,,,,,,75.99
,,,,,,,,,,,,76.04
,,,,,,,,,,,,76.07
,,,,,,,,,,,,76.08
,,,,,,,,,,,,76.1
,,,,,,,,,,,,76.14
,,,,,,,,,,,,76.17
,,,,,,,,,,,,76.21
,,,,,,,,,,,,76.24
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.33
,,,,,,,,,,,,76.35
,,,,,,,,,,,,76.37
,,,,,,,,,,,,76.38
,,,,,,,,,,,,76.39
,,,,,,,,,,,,76.4
,,,,,,,,,,,,76.42
,,,,,,,,,,,,76.43
,,,,,,,,,,,,76.45
,,,,,,,,,,,,76.47
,,,,,,,,,,,,76.47
,,,,,,,,,,,,76.48
,,,,,,,,,,,,76.49
,,,,,,,,,,,,76.5
,,,,,,,,,,,,76.52
,,,,,,,,,,,,76.53
,,,,,,,,,,,,76.54
,,,,,,,,,,,,76.55
,,,,,,,,,,,,76.55
,,,,,,,,,,,,76.56
,,,,,,,,,,,,76.57
,,,,,,,,,,,,76.58
,,,,,,,,,,,,76.6
,,,,,,,,,,,,76.61
,,,,,,,,,,,,76.62
,,,,,,,,,,,,76.62
,,,,,,,,,,,,76.63
,,,,,,,,,,,,76.64
,,,,,,,,,,,,76.65
,,,,,,,,,,,,76.66
,,,,,,,,,,,,76.68
,,,,,,,,,,,,76.68
,,,,,,,,,,,,76.68
,,,,,,,,,,,,76.69
,,,,,,,,,,,,76.7
,,,,,,,,,,,,76.71
,,,,,,,,,,,,76.71
,,,,,,,,,,,,76.72
,,,,,,,,,,,,76.73
,,,,,,,,,,,,76.73
,,,,,,,,,,,,76.73
,,,,,,,,,,,,76.74
,,,,,,,,,,,,76.75
,,,,,,,,,,,,76.75
,,,,,,,,,,,,76.76
,,,,,,,,,,,,76.76
,,,,,,,,,,,,76.77
,,,,,,,,,,,,76.77
,,,,,,,,,,,,76.78
,,,,,,,,,,,,76.78
,,,,,,,,,,,,76.79
,,,,,,,,,,,,76.79
,,,,,,,,,,,,76.8
,,,,,,,,,,,,76.8
,,,,,,,,,,,,76.8
,,,,,,,,,,,,76.8
,,,,,,,,,,,,76.81
,,,,,,,,,,,,76.82
,,,,,,,,,,,,76.82
,,,,,,,,,,,,76.82
,,,,,,,,,,,,76.82
,,,,,,,,,,,,76.83
,,,,,,,,,,,,76.83
,,,,,,,,,,,,76.83
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.84
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.86
,,,,,,,,,,,,76.86
,,,,,,,,,,,,76.86
,,,,,,,,,,,,76.87
,,,,,,,,,,,,76.88
,,,,,,,,,,,,76.88
,,,,,,,,,,,,76.88
,,,,,,,,,,,,76.88
,,,,,,,,,,,,76.88
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.89
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.9
,,,,,,,,,,,,76.91
,,,,,,,,,,,,76.91
,,,,,,,,,,,,76.91
,,,,,,,,,,,,0
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.16
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.34
,,,,,,,,,,,,0.39
,,,,,,,,,,,,0.43
,,,,,,,,,,,,0.48
,,,,,,,,,,,,0.54
,,,,,,,,,,,,0.63
,,,,,,,,,,,,0.68
,,,,,,,,,,,,0.73
,,,,,,,,,,,,0.78
,,,,,,,,,,,,0.82
,,,,,,,,,,,,0.9
,,,,,,,,,,,,1.04
,,,,,,,,,,,,1.19
,,,,,,,,,,,,1.36
,,,,,,,,,,,,1.51
,,,,,,,,,,,,1.66
,,,,,,,,,,,,1.78
,,,,,,,,,,,,1.91
,,,,,,,,,,,,2.03
,,,,,,,,,,,,2.13
,,,,,,,,,,,,2.24
,,,,,,,,,,,,2.38
,,,,,,,,,,,,2.52
,,,,,,,,,,,,2.66
,,,,,,,,,,,,2.81
,,,,,,,,,,,,2.95
,,,,,,,,,,,,3.07
,,,,,,,,,,,,3.21
,,,,,,,,,,,,3.33
,,,,,,,,,,,,3.41
,,,,,,,,,,,,3.48
,,,,,,,,,,,,3.54
,,,,,,,,,,,,3.58
,,,,,,,,,,,,3.72
,,,,,,,,,,,,3.84
,,,,,,,,,,,,3.98
,,,,,,,,,,,,4.15
,,,,,,,,,,,,4.33
,,,,,,,,,,,,4.49
,,,,,,,,,,,,4.51
,,,,,,,,,,,,4.69
,,,,,,,,,,,,4.87
,,,,,,,,,,,,5.04
,,,,,,,,,,,,5.21
,,,,,,,,,,,,5.36
,,,,,,,,,,,,5.52
,,,,,,,,,,,,5.73
,,,,,,,,,,,,5.96
,,,,,,,,,,,,6.2
,,,,,,,,,,,,6.45
,,,,,,,,,,,,6.73
,,,,,,,,,,,,6.99
,,,,,,,,,,,,7.27
,,,,,,,,,,,,7.53
,,,,,,,,,,,,7.78
,,,,,,,,,,,,8.02
,,,,,,,,,,,,8.25
,,,,,,,,,,,,8.46
,,,,,,,,,,,,8.46
,,,,,,,,,,,,8.64
,,,,,,,,,,,,8.83
,,,,,,,,,,,,9.02
,,,,,,,,,,,,9.23
,,,,,,,,,,,,9.42
,,,,,,,,,,,,9.62
,,,,,,,,,,,,9.82
,,,,,,,,,,,,9.99
,,,,,,,,,,,,9.99
,,,,,,,,,,,,10.09
,,,,,,,,,,,,10.18
,,,,,,,,,,,,10.29
,,,,,,,,,,,,10.42
,,,,,,,,,,,,10.54
,,,,,,,,,,,,10.75
,,,,,,,,,,,,10.95
,,,,,,,,,,,,11.3
,,,,,,,,,,,,11.79
,,,,,,,,,,,,12.25
,,,,,,,,,,,,12.66
,,,,,,,,,,,,13.06
,,,,,,,,,,,,13.44
,,,,,,,,,,,,13.84
,,,,,,,,,,,,14.28
,,,,,,,,,,,,14.7
,,,,,,,,,,,,15.13
,,,,,,,,,,,,15.62
,,,,,,,,,,,,16.12
,,,,,,,,,,,,16.6
,,,,,,,,,,,,17.11
,,,,,,,,,,,,17.61
,,,,,,,,,,,,18.09
,,,,,,,,,,,,18.56
,,,,,,,,,,,,19.01
,,,,,,,,,,,,19.33
,,,,,,,,,,,,19.59
,,,,,,,,,,,,19.9
,,,,,,,,,,,,20.24
,,,,,,,,,,,,20.56
,,,,,,,,,,,,20.77
,,,,,,,,,,,,20.93
,,,,,,,,,,,,21.13
,,,,,,,,,,,,21.35
,,,,,,,,,,,,21.91
,,,,,,,,,,,,22.5
,,,,,,,,,,,,23.06
,,,,,,,,,,,,23.63
,,,,,,,,,,,,24.18
,,,,,,,,,,,,24.7
,,,,,,,,,,,,25.22
,,,,,,,,,,,,25.72
,,,,,,,,,,,,26.21
,,,,,,,,,,,,26.73
,,,,,,,,,,,,27.36
,,,,,,,,,,,,28.01
,,,,,,,,,,,,28.68
,,,,,,,,,,,,29.36
,,,,,,,,,,,,30.1
,,,,,,,,,,,,30.86
,,,,,,,,,,,,31.64
,,,,,,,,,,,,32.38
,,,,,,,,,,,,32.94
,,,,,,,,,,,,33.5
,,,,,,,,,,,,34.06
,,,,,,,,,,,,34.61
,,,,,,,,,,,,35.18
,,,,,,,,,,,,35.67
,,,,,,,,,,,,36.18
,,,,,,,,,,,,36.67
,,,,,,,,,,,,37.17
,,,,,,,,,,,,37.65
,,,,,,,,,,,,38.3
,,,,,,,,,,,,38.77
,,,,,,,,,,,,39.18
,,,,,,,,,,,,39.53
,,,,,,,,,,,,39.83
,,,,,,,,,,,,40.12
,,,,,,,,,,,,40.38
,,,,,,,,,,,,40.95
,,,,,,,,,,,,41.22
,,,,,,,,,,,,41.48
,,,,,,,,,,,,41.84
,,,,,,,,,,,,42.25
,,,,,,,,,,,,42.66
,,,,,,,,,,,,43.09
,,,,,,,,,,,,43.64
,,,,,,,,,,,,43.67
,,,,,,,,,,,,44.03
,,,,,,,,,,,,44.4
,,,,,,,,,,,,44.76
,,,,,,,,,,,,45.11
,,,,,,,,,,,,45.46
,,,,,,,,,,,,45.59
,,,,,,,,,,,,45.92
,,,,,,,,,,,,46.29
,,,,,,,,,,,,46.66
,,,,,,,,,,,,47.09
,,,,,,,,,,,,47.48
,,,,,,,,,,,,47.93
,,,,,,,,,,,,48.1
,,,,,,,,,,,,48.55
,,,,,,,,,,,,49
,,,,,,,,,,,,49.38
,,,,,,,,,,,,49.78
,,,,,,,,,,,,50.18
,,,,,,,,,,,,50.57
,,,,,,,,,,,,50.59
,,,,,,,,,,,,50.81
,,,,,,,,,,,,51.13
,,,,,,,,,,,,51.42
,,,,,,,,,,,,51.73
,,,,,,,,,,,,52.05
,,,,,,,,,,,,52.36
,,,,,,,,,,,,52.37
,,,,,,,,,,,,52.71
,,,,,,,,,,,,53.01
,,,,,,,,,,,,53.28
,,,,,,,,,,,,53.53
,,,,,,,,,,,,53.79
,,,,,,,,,,,,53.98
,,,,,,,,,,,,53.99
,,,,,,,,,,,,54.16
,,,,,,,,,,,,54.34
,,,,,,,,,,,,54.54
,,,,,,,,,,,,54.69
,,,,,,,,,,,,54.87
,,,,,,,,,,,,55.02
,,,,,,,,,,,,55.02
,,,,,,,,,,,,55.22
,,,,,,,,,,,,55.36
,,,,,,,,,,,,55.5
,,,,,,,,,,,,55.61
,,,,,,,,,,,,55.74
,,,,,,,,,,,,55.84
,,,,,,,,,,,,55.85
,,,,,,,,,,,,55.92
,,,,,,,,,,,,55.99
,,,,,,,,,,,,56.07
,,,,,,,,,,,,56.15
,,,,,,,,,,,,56.23
,,,,,,,,,,,,56.3
,,,,,,,,,,,,56.3
,,,,,,,,,,,,56.42
,,,,,,,,,,,,56.52
,,,,,,,,,,,,56.63
,,,,,,,,,,,,56.73
,,,,,,,,,,,,56.84
,,,,,,,,,,,,56.93
,,,,,,,,,,,,56.94
,,,,,,,,,,,,57.06
,,,,,,,,,,,,57.2
,,,,,,,,,,,,57.38
,,,,,,,,,,,,57.57
,,,,,,,,,,,,57.77
,,,,,,,,,,,,57.95
,,,,,,,,,,,,57.95
,,,,,,,,,,,,58.17
,,,,,,,,,,,,58.4
,,,,,,,,,,,,58.62
,,,,,,,,,,,,58.82
,,,,,,,,,,,,59.03
,,,,,,,,,,,,59.22
,,,,,,,,,,,,59.22
,,,,,,,,,,,,59.41
,,,,,,,,,,,,59.59
,,,,,,,,,,,,59.78
,,,,,,,,,,,,59.96
,,,,,,,,,,,,60.16
,,,,,,,,,,,,60.36
,,,,,,,,,,,,60.36
,,,,,,,,,,,,60.57
,,,,,,,,,,,,60.76
,,,,,,,,,,,,60.93
,,,,,,,,,,,,61.07
,,,,,,,,,,,,61.22
,,,,,,,,,,,,61.35
,,,,,,,,,,,,61.36
,,,,,,,,,,,,61.46
,,,,,,,,,,,,61.56
,,,,,,,,,,,,61.64
,,,,,,,,,,,,61.72
,,,,,,,,,,,,61.8
,,,,,,,,,,,,61.87
,,,,,,,,,,,,61.88
,,,,,,,,,,,,61.95
,,,,,,,,,,,,62.02
,,,,,,,,,,,,62.09
,,,,,,,,,,,,62.15
,,,,,,,,,,,,62.21
,,,,,,,,,,,,62.27
,,,,,,,,,,,,62.28
,,,,,,,,,,,,62.33
,,,,,,,,,,,,62.38
,,,,,,,,,,,,62.44
,,,,,,,,,,,,62.5
,,,,,,,,,,,,62.57
,,,,,,,,,,,,62.65
,,,,,,,,,,,,62.65
,,,,,,,,,,,,62.72
,,,,,,,,,,,,62.8
,,,,,,,,,,,,62.87
,,,,,,,,,,,,62.93
,,,,,,,,,,,,63.01
,,,,,,,,,,,,63.09
,,,,,,,,,,,,63.09
,,,,,,,,,,,,63.16
,,,,,,,,,,,,63.24
,,,,,,,,,,,,63.31
,,,,,,,,,,,,63.39
,,,,,,,,,,,,63.48
,,,,,,,,,,,,63.58
,,,,,,,,,,,,63.58
,,,,,,,,,,,,63.66
,,,,,,,,,,,,63.73
,,,,,,,,,,,,63.82
,,,,,,,,,,,,63.82
,,,,,,,,,,,,63.91
,,,,,,,,,,,,64.01
,,,,,,,,,,,,64.02
,,,,,,,,,,,,64.09
,,,,,,,,,,,,64.18
,,,,,,,,,,,,64.28
,,,,,,,,,,,,64.41
,,,,,,,,,,,,64.57
,,,,,,,,,,,,64.71
,,,,,,,,,,,,64.72
,,,,,,,,,,,,64.85
,,,,,,,,,,,,64.99
,,,,,,,,,,,,65.13
,,,,,,,,,,,,65.27
,,,,,,,,,,,,65.4
,,,,,,,,,,,,65.54
,,,,,,,,,,,,65.55
,,,,,,,,,,,,65.69
,,,,,,,,,,,,65.89
,,,,,,,,,,,,66.06
,,,,,,,,,,,,66.23
,,,,,,,,,,,,66.39
,,,,,,,,,,,,66.57
,,,,,,,,,,,,66.59
,,,,,,,,,,,,66.74
,,,,,,,,,,,,66.92
,,,,,,,,,,,,67.1
,,,,,,,,,,,,67.29
,,,,,,,,,,,,67.49
,,,,,,,,,,,,67.67
,,,,,,,,,,,,67.7
,,,,,,,,,,,,67.83
,,,,,,,,,,,,67.96
,,,,,,,,,,,,68.11
,,,,,,,,,,,,68.26
,,,,,,,,,,,,68.42
,,,,,,,,,,,,68.57
,,,,,,,,,,,,68.92
,,,,,,,,,,,,69.08
,,,,,,,,,,,,69.19
,,,,,,,,,,,,69.31
,,,,,,,,,,,,69.45
,,,,,,,,,,,,69.58
,,,,,,,,,,,,69.68
,,,,,,,,,,,,69.97
,,,,,,,,,,,,70.06
,,,,,,,,,,,,70.16
,,,,,,,,,,,,70.27
,,,,,,,,,,,,70.38
,,,,,,,,,,,,70.5
,,,,,,,,,,,,70.64
,,,,,,,,,,,,70.84
,,,,,,,,,,,,70.99
,,,,,,,,,,,,71.11
,,,,,,,,,,,,71.24
,,,,,,,,,,,,71.37
,,,,,,,,,,,,71.46
,,,,,,,,,,,,71.46
,,,,,,,,,,,,71.46
,,,,,,,,,,,,71.55
,,,,,,,,,,,,71.66
,,,,,,,,,,,,71.79
,,,,,,,,,,,,71.93
,,,,,,,,,,,,72.02
,,,,,,,,,,,,72.03
,,,,,,,,,,,,72.14
,,,,,,,,,,,,72.24
,,,,,,,,,,,,72.32
,,,,,,,,,,,,72.42
,,,,,,,,,,,,72.46
,,,,,,,,,,,,72.57
,,,,,,,,,,,,72.69
,,,,,,,,,,,,72.72
,,,,,,,,,,,,72.82
,,,,,,,,,,,,72.95
,,,,,,,,,,,,73.06
,,,,,,,,,,,,73.19
,,,,,,,,,,,,73.33
,,,,,,,,,,,,73.46
,,,,,,,,,,,,73.53
,,,,,,,,,,,,73.62
,,,,,,,,,,,,73.74
,,,,,,,,,,,,73.86
,,,,,,,,,,,,73.97
,,,,,,,,,,,,74.08
,,,,,,,,,,,,74.21
,,,,,,,,,,,,74.27
,,,,,,,,,,,,74.33
,,,,,,,,,,,,74.37
,,,,,,,,,,,,74.42
,,,,,,,,,,,,74.49
,,,,,,,,,,,,74.58
,,,,,,,,,,,,74.67
,,,,,,,,,,,,74.72
,,,,,,,,,,,,74.79
,,,,,,,,,,,,74.87
,,,,,,,,,,,,74.95
,,,,,,,,,,,,75.01
,,,,,,,,,,,,75.08
,,,,,,,,,,,,75.15
,,,,,,,,,,,,75.16
,,,,,,,,,,,,75.21
,,,,,,,,,,,,75.25
,,,,,,,,,,,,75.29
,,,,,,,,,,,,75.33
,,,,,,,,,,,,75.36
,,,,,,,,,,,,75.4
,,,,,,,,,,,,75.41
,,,,,,,,,,,,75.44
,,,,,,,,,,,,75.47
,,,,,,,,,,,,75.51
,,,,,,,,,,,,75.54
,,,,,,,,,,,,75.57
,,,,,,,,,,,,75.61
,,,,,,,,,,,,75.61
,,,,,,,,,,,,75.63
,,,,,,,,,,,,75.66
,,,,,,,,,,,,75.69
,,,,,,,,,,,,75.7
,,,,,,,,,,,,75.73
,,,,,,,,,,,,75.75
,,,,,,,,,,,,75.76
,,,,,,,,,,,,75.78
,,,,,,,,,,,,75.8
,,,,,,,,,,,,75.82
,,,,,,,,,,,,75.84
,,,,,,,,,,,,75.86
,,,,,,,,,,,,75.88
,,,,,,,,,,,,75.88
,,,,,,,,,,,,75.88
,,,,,,,,,,,,75.9
,,,,,,,,,,,,75.93
,,,,,,,,,,,,75.95
,,,,,,,,,,,,75.96
,,,,,,,,,,,,75.98
,,,,,,,,,,,,75.98
,,,,,,,,,,,,75.99
,,,,,,,,,,,,76
,,,,,,,,,,,,76.02
,,,,,,,,,,,,76.03
,,,,,,,,,,,,76.05
,,,,,,,,,,,,76.06
,,,,,,,,,,,,76.07
,,,,,,,,,,,,76.08
,,,,,,,,,,,,76.09
,,,,,,,,,,,,76.1
,,,,,,,,,,,,76.11
,,,,,,,,,,,,76.11
,,,,,,,,,,,,76.12
,,,,,,,,,,,,76.12
,,,,,,,,,,,,76.13
,,,,,,,,,,,,76.14
,,,,,,,,,,,,76.15
,,,,,,,,,,,,76.16
,,,,,,,,,,,,76.17
,,,,,,,,,,,,76.18
,,,,,,,,,,,,76.18
,,,,,,,,,,,,76.19
,,,,,,,,,,,,76.2
,,,,,,,,,,,,76.2
,,,,,,,,,,,,76.21
,,,,,,,,,,,,76.21
,,,,,,,,,,,,76.22
,,,,,,,,,,,,76.22
,,,,,,,,,,,,76.23
,,,,,,,,,,,,76.23
,,,,,,,,,,,,76.24
,,,,,,,,,,,,76.24
,,,,,,,,,,,,76.25
,,,,,,,,,,,,76.25
,,,,,,,,,,,,76.25
,,,,,,,,,,,,76.25
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.26
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.27
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.28
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.29
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.31
,,,,,,,,,,,,76.31
,,,,,,,,,,,,76.31
,,,,,,,,,,,,1.35
,,,,,,,,,,,,1.35
,,,,,,,,,,,,1.4
,,,,,,,,,,,,1.44
,,,,,,,,,,,,1.49
,,,,,,,,,,,,1.51
,,,,,,,,,,,,1.52
,,,,,,,,,,,,1.55
,,,,,,,,,,,,1.59
,,,,,,,,,,,,1.67
,,,,,,,,,,,,1.82
,,,,,,,,,,,,2.06
,,,,,,,,,,,,2.3
,,,,,,,,,,,,2.47
,,,,,,,,,,,,2.52
,,,,,,,,,,,,2.57
,,,,,,,,,,,,2.59
,,,,,,,,,,,,2.75
,,,,,,,,,,,,2.9
,,,,,,,,,,,,2.97
,,,,,,,,,,,,3
,,,,,,,,,,,,3.02
,,,,,,,,,,,,3.04
,,,,,,,,,,,,3.06
,,,,,,,,,,,,3.22
,,,,,,,,,,,,3.43
,,,,,,,,,,,,3.48
,,,,,,,,,,,,3.49
,,,,,,,,,,,,3.55
,,,,,,,,,,,,3.62
,,,,,,,,,,,,3.79
,,,,,,,,,,,,4.07
,,,,,,,,,,,,4.44
,,,,,,,,,,,,4.62
,,,,,,,,,,,,4.71
,,,,,,,,,,,,4.74
,,,,,,,,,,,,4.89
,,,,,,,,,,,,5.27
,,,,,,,,,,,,5.41
,,,,,,,,,,,,5.85
,,,,,,,,,,,,7.03
,,,,,,,,,,,,7.11
,,,,,,,,,,,,7.49
,,,,,,,,,,,,7.87
,,,,,,,,,,,,8.15
,,,,,,,,,,,,8.96
,,,,,,,,,,,,9.86
,,,,,,,,,,,,10.19
,,,,,,,,,,,,10.41
,,,,,,,,,,,,10.87
,,,,,,,,,,,,11.5
,,,,,,,,,,,,11.93
,,,,,,,,,,,,12.77
,,,,,,,,,,,,13.43
,,,,,,,,,,,,13.69
,,,,,,,,,,,,13.85
,,,,,,,,,,,,13.98
,,,,,,,,,,,,14.5
,,,,,,,,,,,,14.96
,,,,,,,,,,,,15.34
,,,,,,,,,,,,15.78
,,,,,,,,,,,,16.23
,,,,,,,,,,,,16.5
,,,,,,,,,,,,16.99
,,,,,,,,,,,,17.61
,,,,,,,,,,,,18.14
,,,,,,,,,,,,18.72
,,,,,,,,,,,,19.42
,,,,,,,,,,,,19.76
,,,,,,,,,,,,19.93
,,,,,,,,,,,,20.87
,,,,,,,,,,,,21.44
,,,,,,,,,,,,22.39
,,,,,,,,,,,,23.21
,,,,,,,,,,,,24
,,,,,,,,,,,,24.53
,,,,,,,,,,,,25.25
,,,,,,,,,,,,26.33
,,,,,,,,,,,,27.07
,,,,,,,,,,,,27.91
,,,,,,,,,,,,28.66
,,,,,,,,,,,,29.44
,,,,,,,,,,,,30.11
,,,,,,,,,,,,30.82
,,,,,,,,,,,,31.52
,,,,,,,,,,,,32.08
,,,,,,,,,,,,33.76
,,,,,,,,,,,,33.9
,,,,,,,,,,,,34.43
,,,,,,,,,,,,34.91
,,,,,,,,,,,,35.49
,,,,,,,,,,,,36.42
,,,,,,,,,,,,37.13
,,,,,,,,,,,,37.41
,,,,,,,,,,,,38.19
,,,,,,,,,,,,39.18
