Entity,Code,Day,people_vaccinated_per_hundred
Germany,DEU,14-07-2021,0.01
Germany,DEU,15-07-2021,0.01
Germany,DEU,16-07-2021,0.01
Germany,DEU,17-07-2021,0.01
Germany,DEU,18-07-2021,0.01
Germany,DEU,19-07-2021,0.01
Germany,DEU,20-07-2021,0.01
Germany,DEU,21-07-2021,0.01
Germany,DEU,22-07-2021,0.01
Germany,DEU,23-07-2021,0.01
Germany,DEU,24-07-2021,0.01
Germany,DEU,25-07-2021,0.01
Germany,DEU,26-07-2021,0.01
Germany,DEU,27-07-2021,0.01
Germany,DEU,28-07-2021,0.02
Germany,DEU,29-07-2021,0.02
Germany,DEU,30-07-2021,0.02
Germany,DEU,31-07-2021,0.02
Germany,DEU,01-08-2021,0.02
Germany,DEU,02-08-2021,0.02
Germany,DEU,03-08-2021,0.02
Germany,DEU,04-08-2021,0.02
Germany,DEU,05-08-2021,0.02
Germany,DEU,06-08-2021,0.02
Germany,DEU,07-08-2021,0.02
Germany,DEU,08-08-2021,0.02
Germany,DEU,09-08-2021,0.02
Germany,DEU,10-08-2021,0.02
Germany,DEU,11-08-2021,0.02
Germany,DEU,12-08-2021,0.02
Germany,DEU,13-08-2021,0.02
Germany,DEU,14-08-2021,0.02
Germany,DEU,15-08-2021,0.02
Germany,DEU,16-08-2021,0.02
Germany,DEU,17-08-2021,0.03
Germany,DEU,18-08-2021,0.03
Germany,DEU,19-08-2021,0.03
Germany,DEU,20-08-2021,0.03
Germany,DEU,21-08-2021,0.03
Germany,DEU,22-08-2021,0.03
Germany,DEU,23-08-2021,0.03
Germany,DEU,24-08-2021,0.03
Germany,DEU,25-08-2021,0.04
Germany,DEU,26-08-2021,0.04
Germany,DEU,27-08-2021,0.04
Germany,DEU,28-08-2021,0.04
Germany,DEU,29-08-2021,0.04
Germany,DEU,30-08-2021,0.04
Germany,DEU,31-08-2021,0.05
Germany,DEU,01-09-2021,0.07
Germany,DEU,02-09-2021,0.1
Germany,DEU,03-09-2021,0.12
Germany,DEU,04-09-2021,0.12
Germany,DEU,05-09-2021,0.13
Germany,DEU,06-09-2021,0.14
Germany,DEU,07-09-2021,0.17
Germany,DEU,08-09-2021,0.21
Germany,DEU,09-09-2021,0.25
Germany,DEU,10-09-2021,0.27
Germany,DEU,11-09-2021,0.28
Germany,DEU,12-09-2021,0.28
Germany,DEU,13-09-2021,0.31
Germany,DEU,14-09-2021,0.35
Germany,DEU,15-09-2021,0.41
Germany,DEU,16-09-2021,0.46
Germany,DEU,17-09-2021,0.5
Germany,DEU,18-09-2021,0.5
Germany,DEU,19-09-2021,0.51
Germany,DEU,20-09-2021,0.54
Germany,DEU,21-09-2021,0.6
Germany,DEU,22-09-2021,0.67
Germany,DEU,23-09-2021,0.73
Germany,DEU,24-09-2021,0.77
Germany,DEU,25-09-2021,0.78
Germany,DEU,26-09-2021,0.79
Germany,DEU,27-09-2021,0.82
Germany,DEU,28-09-2021,0.89
Germany,DEU,29-09-2021,0.96
Germany,DEU,30-09-2021,1.01
Germany,DEU,01-10-2021,1.04
Germany,DEU,02-10-2021,1.04
Germany,DEU,03-10-2021,1.04
Germany,DEU,04-10-2021,1.07
Germany,DEU,05-10-2021,1.12
Germany,DEU,06-10-2021,1.18
Germany,DEU,07-10-2021,1.25
Germany,DEU,08-10-2021,1.3
Germany,DEU,09-10-2021,1.3
Germany,DEU,10-10-2021,1.31
Germany,DEU,11-10-2021,1.33
Germany,DEU,12-10-2021,1.4
Germany,DEU,13-10-2021,1.47
Germany,DEU,14-10-2021,1.55
Germany,DEU,15-10-2021,1.6
Germany,DEU,16-10-2021,1.61
Germany,DEU,17-10-2021,1.61
Germany,DEU,18-10-2021,1.65
Germany,DEU,19-10-2021,1.72
Germany,DEU,20-10-2021,1.81
Germany,DEU,21-10-2021,1.9
Germany,DEU,22-10-2021,1.96
Germany,DEU,23-10-2021,1.98
Germany,DEU,24-10-2021,1.98
Germany,DEU,25-10-2021,2.03
Germany,DEU,26-10-2021,2.14
Germany,DEU,27-10-2021,2.27
Germany,DEU,28-10-2021,2.4
Germany,DEU,29-10-2021,2.52
Germany,DEU,30-10-2021,2.54
Germany,DEU,31-10-2021,2.55
Germany,DEU,01-11-2021,2.59
Germany,DEU,02-11-2021,2.72
Germany,DEU,03-11-2021,2.92
Germany,DEU,04-11-2021,3.12
Germany,DEU,05-11-2021,3.3
Germany,DEU,06-11-2021,3.35
Germany,DEU,07-11-2021,3.37
Germany,DEU,08-11-2021,3.49
Germany,DEU,09-11-2021,3.75
Germany,DEU,10-11-2021,4.07
Germany,DEU,11-11-2021,4.39
Germany,DEU,12-11-2021,4.66
Germany,DEU,13-11-2021,4.73
Germany,DEU,14-11-2021,4.76
Germany,DEU,15-11-2021,4.96
Germany,DEU,16-11-2021,5.37
Germany,DEU,17-11-2021,5.87
Germany,DEU,18-11-2021,6.39
Germany,DEU,19-11-2021,6.88
Germany,DEU,20-11-2021,7.06
Germany,DEU,21-11-2021,7.14
Germany,DEU,22-11-2021,7.52
Germany,DEU,23-11-2021,8.18
Germany,DEU,24-11-2021,9.01
Germany,DEU,25-11-2021,9.83
Germany,DEU,26-11-2021,10.62
Germany,DEU,27-11-2021,11.15
Germany,DEU,28-11-2021,11.35
Germany,DEU,29-11-2021,11.94
Germany,DEU,30-11-2021,12.84
Germany,DEU,01-12-2021,13.96
Germany,DEU,02-12-2021,15.05
Germany,DEU,03-12-2021,16.13
Germany,DEU,04-12-2021,16.99
Germany,DEU,05-12-2021,17.28
Germany,DEU,06-12-2021,18.05
Germany,DEU,07-12-2021,19.17
Germany,DEU,08-12-2021,20.51
Germany,DEU,09-12-2021,21.8
Germany,DEU,10-12-2021,23.07
Germany,DEU,11-12-2021,24.13
Germany,DEU,12-12-2021,24.47
Germany,DEU,13-12-2021,25.31
Germany,DEU,14-12-2021,26.49
Germany,DEU,15-12-2021,28.18
Germany,DEU,16-12-2021,29.59
Germany,DEU,17-12-2021,30.88
Germany,DEU,18-12-2021,31.84
Germany,DEU,19-12-2021,32.21
Germany,DEU,20-12-2021,33.18
Germany,DEU,21-12-2021,34.36
Germany,DEU,22-12-2021,35.53
Germany,DEU,23-12-2021,36.31
Germany,DEU,24-12-2021,36.38
Germany,DEU,25-12-2021,36.42
Germany,DEU,26-12-2021,36.48
Germany,DEU,27-12-2021,37.06
Germany,DEU,28-12-2021,37.75
Germany,DEU,29-12-2021,38.43
Germany,DEU,30-12-2021,38.96
Germany,DEU,31-12-2021,39.07
Germany,DEU,01-01-2022,39.1
Germany,DEU,02-01-2022,39.25
Germany,DEU,03-01-2022,39.7
Germany,DEU,04-01-2022,40.36
Germany,DEU,05-01-2022,41.12
Germany,DEU,06-01-2022,41.76
Germany,DEU,07-01-2022,42.47
Germany,DEU,08-01-2022,42.94
Germany,DEU,09-01-2022,43.09
Germany,DEU,10-01-2022,43.61
Germany,DEU,11-01-2022,44.35
Germany,DEU,12-01-2022,45.17
Germany,DEU,13-01-2022,45.95
Germany,DEU,14-01-2022,46.67
Germany,DEU,15-01-2022,47.07
Germany,DEU,16-01-2022,47.2
Germany,DEU,17-01-2022,47.64
Germany,DEU,18-01-2022,48.24
Germany,DEU,19-01-2022,48.85
Germany,DEU,20-01-2022,49.49
Germany,DEU,21-01-2022,50.03
Germany,DEU,22-01-2022,50.26
Germany,DEU,23-01-2022,50.35
Germany,DEU,24-01-2022,50.66
Germany,DEU,25-01-2022,51.1
Germany,DEU,26-01-2022,51.55
Germany,DEU,27-01-2022,51.99
Germany,DEU,28-01-2022,52.37
Germany,DEU,29-01-2022,52.53
Germany,DEU,30-01-2022,52.58
Germany,DEU,31-01-2022,52.77
Germany,DEU,01-02-2022,53.02
Germany,DEU,02-02-2022,53.34
Germany,DEU,03-02-2022,53.63
Germany,DEU,04-02-2022,53.89
Germany,DEU,05-02-2022,53.98
Germany,DEU,06-02-2022,54.02
Germany,DEU,07-02-2022,54.15
Germany,DEU,08-02-2022,54.39
Germany,DEU,09-02-2022,54.63
Germany,DEU,10-02-2022,54.87
Germany,DEU,11-02-2022,55.07
Germany,DEU,12-02-2022,55.15
Germany,DEU,13-02-2022,55.17
Germany,DEU,14-02-2022,55.29
Germany,DEU,15-02-2022,55.48
Germany,DEU,16-02-2022,55.68
Germany,DEU,17-02-2022,55.88
Germany,DEU,18-02-2022,56.06
Germany,DEU,19-02-2022,56.11
Germany,DEU,20-02-2022,56.13
Germany,DEU,21-02-2022,56.25
Germany,DEU,22-02-2022,56.43
Germany,DEU,23-02-2022,56.62
Germany,DEU,24-02-2022,56.81
Germany,DEU,25-02-2022,56.97
Germany,DEU,26-02-2022,57.01
Germany,DEU,27-02-2022,57.03
Germany,DEU,28-02-2022,57.12
Germany,DEU,01-03-2022,57.27
Germany,DEU,02-03-2022,57.42
Germany,DEU,03-03-2022,57.63
Germany,DEU,04-03-2022,57.78
Germany,DEU,05-03-2022,57.82
Germany,DEU,06-03-2022,57.84
Germany,DEU,07-03-2022,57.93
Germany,DEU,08-03-2022,58.09
Germany,DEU,09-03-2022,58.27
Germany,DEU,10-03-2022,58.47
Germany,DEU,11-03-2022,58.63
Germany,DEU,12-03-2022,58.68
Germany,DEU,13-03-2022,58.7
Germany,DEU,14-03-2022,58.79
Germany,DEU,15-03-2022,58.97
Germany,DEU,16-03-2022,59.16
Germany,DEU,17-03-2022,59.37
Germany,DEU,18-03-2022,59.52
Germany,DEU,19-03-2022,59.57
Germany,DEU,20-03-2022,59.58
Germany,DEU,21-03-2022,59.68
Germany,DEU,22-03-2022,59.86
Germany,DEU,23-03-2022,60.05
Germany,DEU,24-03-2022,60.24
Germany,DEU,25-03-2022,60.4
Germany,DEU,26-03-2022,60.44
Germany,DEU,27-03-2022,60.46
Germany,DEU,28-03-2022,60.55
Germany,DEU,29-03-2022,60.73
Germany,DEU,30-03-2022,60.93
Germany,DEU,31-03-2022,61.13
Germany,DEU,01-04-2022,61.26
Germany,DEU,02-04-2022,61.29
Germany,DEU,03-04-2022,61.3
Germany,DEU,04-04-2022,61.38
Germany,DEU,05-04-2022,61.55
Germany,DEU,06-04-2022,61.75
Germany,DEU,07-04-2022,61.95
Germany,DEU,08-04-2022,62.1
Germany,DEU,09-04-2022,62.14
Germany,DEU,10-04-2022,62.15
Germany,DEU,11-04-2022,62.22
Germany,DEU,12-04-2022,62.35
Germany,DEU,13-04-2022,62.49
Germany,DEU,14-04-2022,62.6
Germany,DEU,15-04-2022,62.61
Germany,DEU,16-04-2022,62.62
Germany,DEU,17-04-2022,62.62
Germany,DEU,18-04-2022,62.62
Germany,DEU,19-04-2022,62.7
Germany,DEU,20-04-2022,62.8
Germany,DEU,21-04-2022,62.92
Germany,DEU,22-04-2022,63.01
Germany,DEU,23-04-2022,63.03
Germany,DEU,24-04-2022,63.03
Germany,DEU,25-04-2022,63.09
Germany,DEU,26-04-2022,63.21
Germany,DEU,27-04-2022,63.35
Germany,DEU,28-04-2022,63.48
Germany,DEU,29-04-2022,63.58
Germany,DEU,30-04-2022,63.6
Germany,DEU,01-05-2022,63.61
Germany,DEU,02-05-2022,63.65
Germany,DEU,03-05-2022,63.75
Germany,DEU,04-05-2022,63.92
Germany,DEU,05-05-2022,64.03
Germany,DEU,06-05-2022,64.12
Germany,DEU,07-05-2022,64.13
Germany,DEU,08-05-2022,64.14
Germany,DEU,09-05-2022,64.18
Germany,DEU,10-05-2022,64.27
Germany,DEU,11-05-2022,64.36
Germany,DEU,12-05-2022,64.46
Germany,DEU,13-05-2022,64.52
Germany,DEU,14-05-2022,64.53
Germany,DEU,15-05-2022,64.54
Germany,DEU,16-05-2022,64.57
Germany,DEU,17-05-2022,64.64
Germany,DEU,18-05-2022,64.72
Germany,DEU,19-05-2022,64.8
Germany,DEU,20-05-2022,64.86
Germany,DEU,21-05-2022,64.87
Germany,DEU,22-05-2022,64.88
Germany,DEU,23-05-2022,64.91
Germany,DEU,24-05-2022,64.97
Germany,DEU,25-05-2022,65.03
Greece,GRC,14-09-2021,0.01
Greece,GRC,15-09-2021,0.04
Greece,GRC,16-09-2021,0.07
Greece,GRC,17-09-2021,0.09
Greece,GRC,18-09-2021,0.11
Greece,GRC,19-09-2021,0.11
Greece,GRC,20-09-2021,0.13
Greece,GRC,21-09-2021,0.15
Greece,GRC,22-09-2021,0.17
Greece,GRC,23-09-2021,0.19
Greece,GRC,24-09-2021,0.21
Greece,GRC,25-09-2021,0.21
Greece,GRC,26-09-2021,0.21
Greece,GRC,27-09-2021,0.23
Greece,GRC,28-09-2021,0.24
Greece,GRC,29-09-2021,0.25
Greece,GRC,30-09-2021,0.29
Greece,GRC,01-10-2021,0.37
Greece,GRC,02-10-2021,0.43
Greece,GRC,03-10-2021,0.43
Greece,GRC,04-10-2021,0.53
Greece,GRC,05-10-2021,0.64
Greece,GRC,06-10-2021,0.76
Greece,GRC,07-10-2021,0.88
Greece,GRC,08-10-2021,1
Greece,GRC,09-10-2021,1.11
Greece,GRC,10-10-2021,1.11
Greece,GRC,11-10-2021,1.25
Greece,GRC,12-10-2021,1.4
Greece,GRC,13-10-2021,1.57
Greece,GRC,14-10-2021,1.71
Greece,GRC,15-10-2021,1.84
Greece,GRC,16-10-2021,1.95
Greece,GRC,17-10-2021,1.95
Greece,GRC,18-10-2021,2.09
Greece,GRC,19-10-2021,2.23
Greece,GRC,20-10-2021,2.36
Greece,GRC,21-10-2021,2.49
Greece,GRC,22-10-2021,2.61
Greece,GRC,23-10-2021,2.71
Greece,GRC,24-10-2021,2.71
Greece,GRC,25-10-2021,2.83
Greece,GRC,26-10-2021,2.92
Greece,GRC,27-10-2021,3.04
Greece,GRC,28-10-2021,3.04
Greece,GRC,29-10-2021,3.16
Greece,GRC,30-10-2021,3.28
Greece,GRC,31-10-2021,3.28
Greece,GRC,01-11-2021,3.43
Greece,GRC,02-11-2021,3.6
Greece,GRC,03-11-2021,3.79
Greece,GRC,04-11-2021,3.97
Greece,GRC,05-11-2021,4.16
Greece,GRC,06-11-2021,4.28
Greece,GRC,07-11-2021,4.29
Greece,GRC,08-11-2021,4.52
Greece,GRC,09-11-2021,4.75
Greece,GRC,10-11-2021,5.09
Greece,GRC,11-11-2021,5.44
Greece,GRC,12-11-2021,5.78
Greece,GRC,13-11-2021,6.06
Greece,GRC,14-11-2021,6.08
Greece,GRC,15-11-2021,6.41
Greece,GRC,16-11-2021,6.87
Greece,GRC,17-11-2021,7.31
Greece,GRC,18-11-2021,7.78
Greece,GRC,19-11-2021,8.25
Greece,GRC,20-11-2021,8.65
Greece,GRC,21-11-2021,8.68
Greece,GRC,22-11-2021,9.15
Greece,GRC,23-11-2021,9.7
Greece,GRC,24-11-2021,10.27
Greece,GRC,25-11-2021,10.87
Greece,GRC,26-11-2021,11.45
Greece,GRC,27-11-2021,12
Greece,GRC,28-11-2021,12.07
Greece,GRC,29-11-2021,12.67
Greece,GRC,30-11-2021,13.25
Greece,GRC,01-12-2021,13.9
Greece,GRC,02-12-2021,14.55
Greece,GRC,03-12-2021,15.22
Greece,GRC,04-12-2021,15.9
Greece,GRC,05-12-2021,16.41
Greece,GRC,06-12-2021,17.26
Greece,GRC,07-12-2021,17.99
Greece,GRC,08-12-2021,18.82
Greece,GRC,09-12-2021,19.63
Greece,GRC,10-12-2021,20.44
Greece,GRC,11-12-2021,21.24
Greece,GRC,12-12-2021,21.86
Greece,GRC,13-12-2021,22.56
Greece,GRC,14-12-2021,23.4
Greece,GRC,15-12-2021,24.23
Greece,GRC,16-12-2021,25.04
Greece,GRC,17-12-2021,25.84
Greece,GRC,18-12-2021,26.64
Greece,GRC,19-12-2021,27.32
Greece,GRC,20-12-2021,28.09
Greece,GRC,21-12-2021,28.91
Greece,GRC,22-12-2021,29.7
Greece,GRC,23-12-2021,30.45
Greece,GRC,24-12-2021,31.01
Greece,GRC,25-12-2021,31.01
Greece,GRC,26-12-2021,31.01
Greece,GRC,27-12-2021,31.4
Greece,GRC,28-12-2021,32.1
Greece,GRC,29-12-2021,32.84
Greece,GRC,30-12-2021,33.55
Greece,GRC,31-12-2021,34.04
Greece,GRC,01-01-2022,34.04
Greece,GRC,02-01-2022,34.5
Greece,GRC,03-01-2022,35.09
Greece,GRC,04-01-2022,35.77
Greece,GRC,05-01-2022,36.46
Greece,GRC,06-01-2022,36.67
Greece,GRC,07-01-2022,37.15
Greece,GRC,08-01-2022,37.82
Greece,GRC,09-01-2022,38.14
Greece,GRC,10-01-2022,38.61
Greece,GRC,11-01-2022,39.22
Greece,GRC,12-01-2022,39.81
Greece,GRC,13-01-2022,40.37
Greece,GRC,14-01-2022,40.94
Greece,GRC,15-01-2022,41.54
Greece,GRC,16-01-2022,41.82
Greece,GRC,17-01-2022,42.25
Greece,GRC,18-01-2022,42.75
Greece,GRC,19-01-2022,43.22
Greece,GRC,20-01-2022,43.65
Greece,GRC,21-01-2022,44.1
Greece,GRC,22-01-2022,44.6
Greece,GRC,23-01-2022,44.79
Greece,GRC,24-01-2022,45.07
Greece,GRC,25-01-2022,45.25
Greece,GRC,26-01-2022,45.41
Greece,GRC,27-01-2022,45.69
Greece,GRC,28-01-2022,46.03
Greece,GRC,29-01-2022,46.4
Greece,GRC,30-01-2022,46.56
Greece,GRC,31-01-2022,46.81
Greece,GRC,01-02-2022,47.08
Greece,GRC,02-02-2022,47.3
Greece,GRC,03-02-2022,47.5
Greece,GRC,04-02-2022,47.71
Greece,GRC,05-02-2022,47.95
Greece,GRC,06-02-2022,48.03
Greece,GRC,07-02-2022,48.23
Greece,GRC,08-02-2022,48.5
Greece,GRC,09-02-2022,48.77
Greece,GRC,10-02-2022,48.99
Greece,GRC,11-02-2022,49.21
Greece,GRC,12-02-2022,49.45
Greece,GRC,13-02-2022,49.52
Greece,GRC,14-02-2022,49.69
Greece,GRC,15-02-2022,49.87
Greece,GRC,16-02-2022,50.02
Greece,GRC,17-02-2022,50.15
Greece,GRC,18-02-2022,50.28
Greece,GRC,19-02-2022,50.43
Greece,GRC,20-02-2022,50.47
Greece,GRC,21-02-2022,50.62
Greece,GRC,22-02-2022,50.76
Greece,GRC,23-02-2022,50.89
Greece,GRC,24-02-2022,51
Greece,GRC,25-02-2022,51.12
Greece,GRC,26-02-2022,51.27
Greece,GRC,27-02-2022,51.31
Greece,GRC,28-02-2022,51.46
Greece,GRC,01-03-2022,51.59
Greece,GRC,02-03-2022,51.68
Greece,GRC,03-03-2022,51.79
Greece,GRC,04-03-2022,51.89
Greece,GRC,05-03-2022,52
Greece,GRC,06-03-2022,52.03
Greece,GRC,07-03-2022,52.03
Greece,GRC,08-03-2022,52.11
Greece,GRC,09-03-2022,52.22
Greece,GRC,10-03-2022,52.34
Greece,GRC,11-03-2022,52.42
Greece,GRC,12-03-2022,52.54
Greece,GRC,13-03-2022,52.57
Greece,GRC,14-03-2022,52.64
Greece,GRC,15-03-2022,52.75
Greece,GRC,16-03-2022,52.84
Greece,GRC,17-03-2022,52.94
Greece,GRC,18-03-2022,53.03
Greece,GRC,19-03-2022,53.15
Greece,GRC,20-03-2022,53.18
Greece,GRC,21-03-2022,53.27
Greece,GRC,22-03-2022,53.38
Greece,GRC,23-03-2022,53.48
Greece,GRC,24-03-2022,53.59
Greece,GRC,25-03-2022,53.62
Greece,GRC,26-03-2022,53.7
Greece,GRC,27-03-2022,53.73
Greece,GRC,28-03-2022,53.86
Greece,GRC,29-03-2022,53.98
Greece,GRC,30-03-2022,54.09
Greece,GRC,31-03-2022,54.23
Greece,GRC,01-04-2022,54.37
Greece,GRC,02-04-2022,54.5
Greece,GRC,03-04-2022,54.5
Greece,GRC,04-04-2022,54.63
Greece,GRC,05-04-2022,54.7
Greece,GRC,06-04-2022,54.77
Greece,GRC,07-04-2022,54.85
Greece,GRC,08-04-2022,54.91
Greece,GRC,09-04-2022,54.95
Greece,GRC,10-04-2022,54.95
Greece,GRC,11-04-2022,55
Greece,GRC,12-04-2022,55.09
Greece,GRC,13-04-2022,55.18
Greece,GRC,14-04-2022,55.38
Greece,GRC,15-04-2022,55.54
Greece,GRC,16-04-2022,55.7
Greece,GRC,17-04-2022,55.7
Greece,GRC,18-04-2022,55.89
Greece,GRC,19-04-2022,56.12
Greece,GRC,20-04-2022,56.25
Greece,GRC,21-04-2022,56.38
Greece,GRC,22-04-2022,56.38
Greece,GRC,23-04-2022,56.38
Greece,GRC,24-04-2022,56.38
Greece,GRC,25-04-2022,56.38
Greece,GRC,26-04-2022,56.53
Greece,GRC,27-04-2022,56.67
Greece,GRC,28-04-2022,56.84
Greece,GRC,29-04-2022,56.95
Greece,GRC,30-04-2022,57.05
Greece,GRC,01-05-2022,57.05
Greece,GRC,02-05-2022,57.05
Greece,GRC,03-05-2022,57.13
Greece,GRC,04-05-2022,57.23
Greece,GRC,05-05-2022,57.37
Greece,GRC,06-05-2022,57.46
Greece,GRC,07-05-2022,57.53
Greece,GRC,08-05-2022,57.53
Greece,GRC,09-05-2022,57.59
Greece,GRC,10-05-2022,57.64
Greece,GRC,11-05-2022,57.7
Greece,GRC,12-05-2022,57.78
Greece,GRC,13-05-2022,57.82
Greece,GRC,14-05-2022,57.84
Greece,GRC,15-05-2022,57.84
Greece,GRC,16-05-2022,57.89
Greece,GRC,17-05-2022,57.95
Greece,GRC,18-05-2022,57.99
Greece,GRC,19-05-2022,58.04
Greece,GRC,20-05-2022,58.08
Greece,GRC,21-05-2022,58.08
Greece,GRC,22-05-2022,58.09
Greece,GRC,23-05-2022,58.13
Greece,GRC,24-05-2022,58.18
Greece,GRC,25-05-2022,58.21
Greece,GRC,26-05-2022,58.25
Hungary,HUN,31-08-2021,3.34
Hungary,HUN,01-09-2021,3.55
Hungary,HUN,02-09-2021,3.93
Hungary,HUN,05-09-2021,4.19
Hungary,HUN,06-09-2021,4.34
Hungary,HUN,07-09-2021,4.55
Hungary,HUN,08-09-2021,4.79
Hungary,HUN,09-09-2021,5.05
Hungary,HUN,12-09-2021,5.31
Hungary,HUN,13-09-2021,5.45
Hungary,HUN,14-09-2021,5.65
Hungary,HUN,15-09-2021,5.86
Hungary,HUN,16-09-2021,6.12
Hungary,HUN,19-09-2021,6.35
Hungary,HUN,20-09-2021,6.5
Hungary,HUN,21-09-2021,6.71
Hungary,HUN,22-09-2021,6.92
Hungary,HUN,23-09-2021,7.17
Hungary,HUN,26-09-2021,7.41
Hungary,HUN,27-09-2021,7.53
Hungary,HUN,28-09-2021,7.7
Hungary,HUN,29-09-2021,7.89
Hungary,HUN,30-09-2021,8.14
Hungary,HUN,04-10-2021,8.47
Hungary,HUN,05-10-2021,8.65
Hungary,HUN,06-10-2021,8.86
Hungary,HUN,07-10-2021,9.1
Hungary,HUN,10-10-2021,9.32
Hungary,HUN,11-10-2021,9.46
Hungary,HUN,12-10-2021,9.63
Hungary,HUN,13-10-2021,9.84
Hungary,HUN,14-10-2021,10.1
Hungary,HUN,17-10-2021,10.35
Hungary,HUN,18-10-2021,10.5
Hungary,HUN,19-10-2021,10.72
Hungary,HUN,20-10-2021,10.96
Hungary,HUN,21-10-2021,11.23
Hungary,HUN,24-10-2021,11.46
Hungary,HUN,25-10-2021,11.63
Hungary,HUN,26-10-2021,11.84
Hungary,HUN,27-10-2021,12.08
Hungary,HUN,28-10-2021,12.36
Hungary,HUN,31-10-2021,12.67
Hungary,HUN,01-11-2021,12.67
Hungary,HUN,02-11-2021,12.9
Hungary,HUN,03-11-2021,13.22
Hungary,HUN,04-11-2021,13.65
Hungary,HUN,07-11-2021,14.21
Hungary,HUN,08-11-2021,14.5
Hungary,HUN,09-11-2021,14.85
Hungary,HUN,10-11-2021,15.31
Hungary,HUN,11-11-2021,15.85
Hungary,HUN,14-11-2021,16.55
Hungary,HUN,15-11-2021,16.91
Hungary,HUN,16-11-2021,17.31
Hungary,HUN,17-11-2021,17.79
Hungary,HUN,18-11-2021,18.32
Hungary,HUN,21-11-2021,19.04
Hungary,HUN,22-11-2021,20.13
Hungary,HUN,23-11-2021,21.21
Hungary,HUN,24-11-2021,22.35
Hungary,HUN,25-11-2021,23.56
Hungary,HUN,28-11-2021,25.71
Hungary,HUN,29-11-2021,26.11
Hungary,HUN,30-11-2021,26.56
Hungary,HUN,01-12-2021,27.08
Hungary,HUN,02-12-2021,27.67
Hungary,HUN,05-12-2021,28.71
Hungary,HUN,06-12-2021,28.96
Hungary,HUN,07-12-2021,29.32
Hungary,HUN,08-12-2021,29.73
Hungary,HUN,09-12-2021,30.17
Hungary,HUN,12-12-2021,31.19
Hungary,HUN,13-12-2021,31.29
Hungary,HUN,14-12-2021,31.43
Hungary,HUN,15-12-2021,31.6
Hungary,HUN,16-12-2021,31.82
Hungary,HUN,19-12-2021,32.22
Hungary,HUN,20-12-2021,32.32
Hungary,HUN,21-12-2021,32.43
Hungary,HUN,22-12-2021,32.55
Hungary,HUN,27-12-2021,32.73
Hungary,HUN,28-12-2021,32.82
Hungary,HUN,29-12-2021,32.91
Hungary,HUN,30-12-2021,32.97
Hungary,HUN,02-01-2022,32.99
Hungary,HUN,03-01-2022,33.06
Hungary,HUN,04-01-2022,33.13
Hungary,HUN,05-01-2022,33.2
Hungary,HUN,06-01-2022,33.4
Hungary,HUN,09-01-2022,34.11
Hungary,HUN,10-01-2022,34.17
Hungary,HUN,11-01-2022,34.25
Hungary,HUN,12-01-2022,34.32
Hungary,HUN,13-01-2022,34.48
Hungary,HUN,16-01-2022,35.47
Hungary,HUN,17-01-2022,35.54
Hungary,HUN,18-01-2022,35.61
Hungary,HUN,19-01-2022,35.68
Hungary,HUN,20-01-2022,35.89
Hungary,HUN,23-01-2022,36.89
Hungary,HUN,24-01-2022,36.96
Hungary,HUN,25-01-2022,37.02
Hungary,HUN,26-01-2022,37.09
Hungary,HUN,27-01-2022,37.31
Hungary,HUN,30-01-2022,38.24
Hungary,HUN,31-01-2022,38.29
Hungary,HUN,01-02-2022,38.34
Hungary,HUN,02-02-2022,38.41
Hungary,HUN,03-02-2022,38.54
Hungary,HUN,06-02-2022,38.77
Hungary,HUN,07-02-2022,38.8
Hungary,HUN,08-02-2022,38.84
Hungary,HUN,09-02-2022,38.89
Hungary,HUN,10-02-2022,38.97
Hungary,HUN,14-02-2022,39.15
Hungary,HUN,15-02-2022,39.17
Hungary,HUN,16-02-2022,39.2
Hungary,HUN,17-02-2022,39.25
Hungary,HUN,20-02-2022,39.36
Hungary,HUN,21-02-2022,39.37
Hungary,HUN,22-02-2022,39.39
Hungary,HUN,23-02-2022,39.41
Hungary,HUN,24-02-2022,39.46
Hungary,HUN,27-02-2022,39.54
Hungary,HUN,28-02-2022,39.56
Hungary,HUN,01-03-2022,39.57
Hungary,HUN,02-03-2022,39.58
Hungary,HUN,03-03-2022,39.62
Hungary,HUN,06-03-2022,42.01
Hungary,HUN,07-03-2022,42.02
Hungary,HUN,08-03-2022,42.04
Hungary,HUN,09-03-2022,42.07
Hungary,HUN,10-03-2022,42.14
Hungary,HUN,15-03-2022,42.2
Hungary,HUN,16-03-2022,42.22
Hungary,HUN,17-03-2022,42.25
Hungary,HUN,20-03-2022,42.32
Hungary,HUN,21-03-2022,42.33
Hungary,HUN,22-03-2022,42.35
Hungary,HUN,23-03-2022,42.36
Hungary,HUN,24-03-2022,42.43
Hungary,HUN,27-03-2022,42.53
Hungary,HUN,28-03-2022,42.54
Hungary,HUN,29-03-2022,42.56
Hungary,HUN,30-03-2022,42.58
Hungary,HUN,31-03-2022,42.63
Hungary,HUN,04-04-2022,42.72
Hungary,HUN,05-04-2022,42.74
Hungary,HUN,06-04-2022,42.75
Hungary,HUN,07-04-2022,42.8
Hungary,HUN,10-04-2022,42.85
Hungary,HUN,11-04-2022,42.86
Hungary,HUN,12-04-2022,42.87
Hungary,HUN,13-04-2022,42.89
Hungary,HUN,18-04-2022,42.93
