Entity,Code,Day,05-10,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.08
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.19
,,,,,,,,,,,,0.34
,,,,,,,,,,,,0.45
,,,,,,,,,,,,0.58
,,,,,,,,,,,,0.74
,,,,,,,,,,,,0.75
,,,,,,,,,,,,0.75
,,,,,,,,,,,,0.83
,,,,,,,,,,,,0.85
,,,,,,,,,,,,0.87
,,,,,,,,,,,,0.91
,,,,,,,,,,,,0.94
,,,,,,,,,,,,0.95
,,,,,,,,,,,,0.95
,,,,,,,,,,,,0.96
,,,,,,,,,,,,1.02
,,,,,,,,,,,,1.07
,,,,,,,,,,,,1.13
,,,,,,,,,,,,1.19
,,,,,,,,,,,,1.24
,,,,,,,,,,,,1.29
,,,,,,,,,,,,1.38
,,,,,,,,,,,,1.5
,,,,,,,,,,,,1.61
,,,,,,,,,,,,1.78
,,,,,,,,,,,,1.84
,,,,,,,,,,,,1.85
,,,,,,,,,,,,1.94
,,,,,,,,,,,,2.25
,,,,,,,,,,,,2.57
,,,,,,,,,,,,2.84
,,,,,,,,,,,,3.15
,,,,,,,,,,,,3.33
,,,,,,,,,,,,3.33
,,,,,,,,,,,,3.68
,,,,,,,,,,,,3.98
,,,,,,,,,,,,4.26
,,,,,,,,,,,,4.52
,,,,,,,,,,,,4.67
,,,,,,,,,,,,4.67
,,,,,,,,,,,,4.81
,,,,,,,,,,,,5.06
,,,,,,,,,,,,5.28
,,,,,,,,,,,,5.48
,,,,,,,,,,,,5.71
,,,,,,,,,,,,5.86
,,,,,,,,,,,,5.86
,,,,,,,,,,,,6.02
,,,,,,,,,,,,6.25
,,,,,,,,,,,,6.51
,,,,,,,,,,,,6.85
,,,,,,,,,,,,7.34
,,,,,,,,,,,,7.62
,,,,,,,,,,,,7.62
,,,,,,,,,,,,7.94
,,,,,,,,,,,,8.52
,,,,,,,,,,,,9.17
,,,,,,,,,,,,9.79
,,,,,,,,,,,,10.47
,,,,,,,,,,,,10.78
,,,,,,,,,,,,10.79
,,,,,,,,,,,,11.25
,,,,,,,,,,,,12.17
,,,,,,,,,,,,12.9
,,,,,,,,,,,,13.65
,,,,,,,,,,,,14.48
,,,,,,,,,,,,14.88
,,,,,,,,,,,,14.89
,,,,,,,,,,,,15.31
,,,,,,,,,,,,16.1
,,,,,,,,,,,,16.97
,,,,,,,,,,,,17.8
,,,,,,,,,,,,18.78
,,,,,,,,,,,,19.28
,,,,,,,,,,,,19.33
,,,,,,,,,,,,19.77
,,,,,,,,,,,,20.7
,,,,,,,,,,,,21.78
,,,,,,,,,,,,22.94
,,,,,,,,,,,,24.11
,,,,,,,,,,,,24.65
,,,,,,,,,,,,24.67
,,,,,,,,,,,,25.2
,,,,,,,,,,,,26.27
,,,,,,,,,,,,27.33
,,,,,,,,,,,,28.34
,,,,,,,,,,,,28.87
,,,,,,,,,,,,28.87
,,,,,,,,,,,,28.88
,,,,,,,,,,,,29.4
,,,,,,,,,,,,30.43
,,,,,,,,,,,,31.45
,,,,,,,,,,,,32.37
,,,,,,,,,,,,32.9
,,,,,,,,,,,,32.9
,,,,,,,,,,,,33.41
,,,,,,,,,,,,34.44
,,,,,,,,,,,,35.51
,,,,,,,,,,,,36.57
,,,,,,,,,,,,37.67
,,,,,,,,,,,,38.15
,,,,,,,,,,,,38.16
,,,,,,,,,,,,38.76
,,,,,,,,,,,,40
,,,,,,,,,,,,41.23
,,,,,,,,,,,,42.45
,,,,,,,,,,,,43.74
,,,,,,,,,,,,44.31
,,,,,,,,,,,,44.32
,,,,,,,,,,,,44.88
,,,,,,,,,,,,46.04
,,,,,,,,,,,,47.16
,,,,,,,,,,,,48.17
,,,,,,,,,,,,49.3
,,,,,,,,,,,,49.9
,,,,,,,,,,,,50.27
,,,,,,,,,,,,50.84
,,,,,,,,,,,,51.28
,,,,,,,,,,,,51.72
,,,,,,,,,,,,52.35
,,,,,,,,,,,,52.79
,,,,,,,,,,,,53.05
,,,,,,,,,,,,53.38
,,,,,,,,,,,,53.71
,,,,,,,,,,,,54.02
,,,,,,,,,,,,54.45
,,,,,,,,,,,,54.78
,,,,,,,,,,,,54.98
,,,,,,,,,,,,55.26
,,,,,,,,,,,,55.45
,,,,,,,,,,,,55.61
,,,,,,,,,,,,55.85
,,,,,,,,,,,,56.01
,,,,,,,,,,,,56.13
,,,,,,,,,,,,56.24
,,,,,,,,,,,,56.34
,,,,,,,,,,,,56.43
,,,,,,,,,,,,56.53
,,,,,,,,,,,,56.65
,,,,,,,,,,,,56.65
,,,,,,,,,,,,56.72
,,,,,,,,,,,,56.81
,,,,,,,,,,,,56.87
,,,,,,,,,,,,56.95
,,,,,,,,,,,,57.07
,,,,,,,,,,,,57.16
,,,,,,,,,,,,57.17
,,,,,,,,,,,,57.26
,,,,,,,,,,,,57.31
,,,,,,,,,,,,57.38
,,,,,,,,,,,,57.46
,,,,,,,,,,,,57.53
,,,,,,,,,,,,57.53
,,,,,,,,,,,,57.6
,,,,,,,,,,,,57.64
,,,,,,,,,,,,57.69
,,,,,,,,,,,,57.75
,,,,,,,,,,,,57.8
,,,,,,,,,,,,57.81
,,,,,,,,,,,,57.86
,,,,,,,,,,,,57.9
,,,,,,,,,,,,57.94
,,,,,,,,,,,,57.98
,,,,,,,,,,,,58.01
,,,,,,,,,,,,58.02
,,,,,,,,,,,,58.02
,,,,,,,,,,,,58.07
,,,,,,,,,,,,58.1
,,,,,,,,,,,,58.12
,,,,,,,,,,,,58.17
,,,,,,,,,,,,58.2
,,,,,,,,,,,,58.2
,,,,,,,,,,,,58.25
,,,,,,,,,,,,58.27
,,,,,,,,,,,,58.31
,,,,,,,,,,,,58.35
,,,,,,,,,,,,58.38
,,,,,,,,,,,,58.38
,,,,,,,,,,,,58.43
,,,,,,,,,,,,58.45
,,,,,,,,,,,,58.48
,,,,,,,,,,,,58.51
,,,,,,,,,,,,58.53
,,,,,,,,,,,,58.53
,,,,,,,,,,,,58.58
,,,,,,,,,,,,58.6
,,,,,,,,,,,,58.63
,,,,,,,,,,,,58.66
,,,,,,,,,,,,58.68
,,,,,,,,,,,,58.7
,,,,,,,,,,,,58.72
,,,,,,,,,,,,58.74
,,,,,,,,,,,,58.78
,,,,,,,,,,,,58.8
,,,,,,,,,,,,58.8
,,,,,,,,,,,,58.81
,,,,,,,,,,,,58.87
,,,,,,,,,,,,58.92
,,,,,,,,,,,,58.99
,,,,,,,,,,,,59.06
,,,,,,,,,,,,59.1
,,,,,,,,,,,,59.1
,,,,,,,,,,,,59.11
,,,,,,,,,,,,59.2
,,,,,,,,,,,,59.27
,,,,,,,,,,,,59.34
,,,,,,,,,,,,59.44
,,,,,,,,,,,,59.47
,,,,,,,,,,,,59.47
,,,,,,,,,,,,59.56
,,,,,,,,,,,,59.64
,,,,,,,,,,,,59.73
,,,,,,,,,,,,59.8
,,,,,,,,,,,,59.84
,,,,,,,,,,,,59.87
,,,,,,,,,,,,59.95
,,,,,,,,,,,,60.03
,,,,,,,,,,,,60.13
,,,,,,,,,,,,60.21
,,,,,,,,,,,,60.24
,,,,,,,,,,,,69.33
,,,,,,,,,,,,69.51
,,,,,,,,,,,,69.72
,,,,,,,,,,,,69.88
,,,,,,,,,,,,70.07
,,,,,,,,,,,,70.16
,,,,,,,,,,,,70.27
,,,,,,,,,,,,70.46
,,,,,,,,,,,,70.72
,,,,,,,,,,,,70.88
,,,,,,,,,,,,71.02
,,,,,,,,,,,,71.14
,,,,,,,,,,,,71.2
,,,,,,,,,,,,71.25
,,,,,,,,,,,,71.36
,,,,,,,,,,,,71.45
,,,,,,,,,,,,71.48
,,,,,,,,,,,,71.52
,,,,,,,,,,,,71.57
,,,,,,,,,,,,71.6
,,,,,,,,,,,,71.6
,,,,,,,,,,,,71.78
,,,,,,,,,,,,71.95
,,,,,,,,,,,,72.25
,,,,,,,,,,,,72.47
,,,,,,,,,,,,72.68
,,,,,,,,,,,,72.76
,,,,,,,,,,,,72.84
,,,,,,,,,,,,73.14
,,,,,,,,,,,,73.36
,,,,,,,,,,,,73.55
,,,,,,,,,,,,73.76
,,,,,,,,,,,,73.96
,,,,,,,,,,,,74.05
,,,,,,,,,,,,74.13
,,,,,,,,,,,,74.32
,,,,,,,,,,,,74.52
,,,,,,,,,,,,74.7
,,,,,,,,,,,,26.82
,,,,,,,,,,,,10.98
,,,,,,,,,,,,11.14
,,,,,,,,,,,,11.28
,,,,,,,,,,,,11.46
,,,,,,,,,,,,11.58
,,,,,,,,,,,,11.81
,,,,,,,,,,,,12
,,,,,,,,,,,,12.21
,,,,,,,,,,,,12.38
,,,,,,,,,,,,12.49
,,,,,,,,,,,,12.5
,,,,,,,,,,,,12.54
,,,,,,,,,,,,12.69
,,,,,,,,,,,,12.83
,,,,,,,,,,,,12.88
,,,,,,,,,,,,12.89
,,,,,,,,,,,,12.94
,,,,,,,,,,,,13.12
,,,,,,,,,,,,13.23
,,,,,,,,,,,,13.33
,,,,,,,,,,,,13.43
,,,,,,,,,,,,13.48
,,,,,,,,,,,,13.49
,,,,,,,,,,,,13.58
,,,,,,,,,,,,13.65
,,,,,,,,,,,,13.73
,,,,,,,,,,,,13.79
,,,,,,,,,,,,13.86
,,,,,,,,,,,,13.9
,,,,,,,,,,,,13.97
,,,,,,,,,,,,14.07
,,,,,,,,,,,,14.13
,,,,,,,,,,,,14.21
,,,,,,,,,,,,14.22
,,,,,,,,,,,,14.28
,,,,,,,,,,,,14.35
,,,,,,,,,,,,14.4
,,,,,,,,,,,,14.46
,,,,,,,,,,,,14.49
,,,,,,,,,,,,14.5
,,,,,,,,,,,,14.55
,,,,,,,,,,,,14.58
,,,,,,,,,,,,14.62
,,,,,,,,,,,,14.66
,,,,,,,,,,,,14.7
,,,,,,,,,,,,14.73
,,,,,,,,,,,,14.74
,,,,,,,,,,,,14.78
,,,,,,,,,,,,14.81
,,,,,,,,,,,,14.84
,,,,,,,,,,,,14.91
,,,,,,,,,,,,14.92
,,,,,,,,,,,,14.93
,,,,,,,,,,,,14.96
,,,,,,,,,,,,14.98
,,,,,,,,,,,,15.01
,,,,,,,,,,,,15.03
,,,,,,,,,,,,15.06
,,,,,,,,,,,,15.07
,,,,,,,,,,,,15.07
,,,,,,,,,,,,15.1
,,,,,,,,,,,,15.12
,,,,,,,,,,,,15.14
,,,,,,,,,,,,15.16
,,,,,,,,,,,,15.18
,,,,,,,,,,,,15.19
,,,,,,,,,,,,15.19
,,,,,,,,,,,,15.21
,,,,,,,,,,,,15.23
,,,,,,,,,,,,15.24
,,,,,,,,,,,,15.27
,,,,,,,,,,,,15.28
,,,,,,,,,,,,15.28
,,,,,,,,,,,,15.29
,,,,,,,,,,,,15.31
,,,,,,,,,,,,15.32
,,,,,,,,,,,,15.34
,,,,,,,,,,,,15.35
,,,,,,,,,,,,15.35
,,,,,,,,,,,,15.36
,,,,,,,,,,,,15.38
,,,,,,,,,,,,15.39
,,,,,,,,,,,,15.4
,,,,,,,,,,,,15.42
,,,,,,,,,,,,15.42
,,,,,,,,,,,,15.42
,,,,,,,,,,,,15.44
,,,,,,,,,,,,15.45
,,,,,,,,,,,,15.46
,,,,,,,,,,,,15.47
,,,,,,,,,,,,15.49
,,,,,,,,,,,,15.51
,,,,,,,,,,,,15.52
,,,,,,,,,,,,15.53
,,,,,,,,,,,,15.54
,,,,,,,,,,,,15.56
,,,,,,,,,,,,15.56
,,,,,,,,,,,,15.56
,,,,,,,,,,,,15.57
,,,,,,,,,,,,15.59
,,,,,,,,,,,,15.6
,,,,,,,,,,,,15.62
,,,,,,,,,,,,15.63
,,,,,,,,,,,,15.64
,,,,,,,,,,,,15.64
,,,,,,,,,,,,15.65
,,,,,,,,,,,,15.66
,,,,,,,,,,,,15.66
,,,,,,,,,,,,15.66
,,,,,,,,,,,,15.67
,,,,,,,,,,,,15.68
,,,,,,,,,,,,15.69
,,,,,,,,,,,,15.7
,,,,,,,,,,,,15.7
,,,,,,,,,,,,15.7
,,,,,,,,,,,,15.71
,,,,,,,,,,,,15.71
,,,,,,,,,,,,15.72
,,,,,,,,,,,,15.72
,,,,,,,,,,,,15.73
,,,,,,,,,,,,15.74
,,,,,,,,,,,,15.74
,,,,,,,,,,,,15.74
,,,,,,,,,,,,15.75
,,,,,,,,,,,,15.75
,,,,,,,,,,,,15.76
,,,,,,,,,,,,15.77
,,,,,,,,,,,,15.77
,,,,,,,,,,,,15.78
,,,,,,,,,,,,15.78
,,,,,,,,,,,,15.79
,,,,,,,,,,,,15.79
,,,,,,,,,,,,15.79
,,,,,,,,,,,,15.79
,,,,,,,,,,,,15.8
,,,,,,,,,,,,15.8
,,,,,,,,,,,,15.8
,,,,,,,,,,,,15.81
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.36
,,,,,,,,,,,,0.44
,,,,,,,,,,,,0.52
,,,,,,,,,,,,0.64
,,,,,,,,,,,,1.74
,,,,,,,,,,,,3.69
,,,,,,,,,,,,6.88
,,,,,,,,,,,,11.88
,,,,,,,,,,,,19.12
,,,,,,,,,,,,28.35
,,,,,,,,,,,,39.16
,,,,,,,,,,,,45.64
,,,,,,,,,,,,48.18
,,,,,,,,,,,,49.54
,,,,,,,,,,,,50.66
,,,,,,,,,,,,51.35
,,,,,,,,,,,,51.73
,,,,,,,,,,,,52.04
,,,,,,,,,,,,52.32
,,,,,,,,,,,,52.6
,,,,,,,,,,,,52.83
,,,,,,,,,,,,53.04
,,,,,,,,,,,,53.36
,,,,,,,,,,,,53.7
,,,,,,,,,,,,53.93
,,,,,,,,,,,,54.08
,,,,,,,,,,,,54.18
,,,,,,,,,,,,54.28
,,,,,,,,,,,,54.37
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.06
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.27
,,,,,,,,,,,,0.76
,,,,,,,,,,,,1.15
,,,,,,,,,,,,1.31
,,,,,,,,,,,,1.48
,,,,,,,,,,,,1.75
,,,,,,,,,,,,1.86
,,,,,,,,,,,,2.08
,,,,,,,,,,,,2.71
,,,,,,,,,,,,2.87
,,,,,,,,,,,,3.41
,,,,,,,,,,,,4.01
,,,,,,,,,,,,4.28
,,,,,,,,,,,,4.58
,,,,,,,,,,,,5.59
,,,,,,,,,,,,6.1
,,,,,,,,,,,,6.3
,,,,,,,,,,,,6.52
,,,,,,,,,,,,6.68
,,,,,,,,,,,,6.78
,,,,,,,,,,,,6.89
,,,,,,,,,,,,7.14
,,,,,,,,,,,,7.25
,,,,,,,,,,,,7.35
,,,,,,,,,,,,7.43
,,,,,,,,,,,,7.48
,,,,,,,,,,,,7.5
,,,,,,,,,,,,7.55
,,,,,,,,,,,,7.57
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.02
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.04
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.09
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.1
,,,,,,,,,,,,0.12
,,,,,,,,,,,,0.14
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.22
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.23
,,,,,,,,,,,,0.25
,,,,,,,,,,,,0.27
,,,,,,,,,,,,0.31
,,,,,,,,,,,,0.37
,,,,,,,,,,,,0.39
,,,,,,,,,,,,0.39
,,,,,,,,,,,,0.39
,,,,,,,,,,,,0.4
,,,,,,,,,,,,0.43
,,,,,,,,,,,,0.49
,,,,,,,,,,,,0.59
,,,,,,,,,,,,0.67
,,,,,,,,,,,,0.67
,,,,,,,,,,,,0.68
,,,,,,,,,,,,0.81
,,,,,,,,,,,,0.96
,,,,,,,,,,,,1.05
,,,,,,,,,,,,1.1
,,,,,,,,,,,,1.13
,,,,,,,,,,,,1.13
,,,,,,,,,,,,1.13
,,,,,,,,,,,,1.16
,,,,,,,,,,,,1.2
,,,,,,,,,,,,1.29
,,,,,,,,,,,,1.38
,,,,,,,,,,,,1.43
,,,,,,,,,,,,1.43
,,,,,,,,,,,,1.43
,,,,,,,,,,,,1.47
,,,,,,,,,,,,1.53
,,,,,,,,,,,,1.63
,,,,,,,,,,,,1.73
,,,,,,,,,,,,1.78
,,,,,,,,,,,,1.78
,,,,,,,,,,,,1.78
,,,,,,,,,,,,1.83
,,,,,,,,,,,,1.96
,,,,,,,,,,,,2.24
,,,,,,,,,,,,2.55
,,,,,,,,,,,,2.73
,,,,,,,,,,,,2.76
,,,,,,,,,,,,2.78
,,,,,,,,,,,,2.97
,,,,,,,,,,,,3.24
,,,,,,,,,,,,3.78
,,,,,,,,,,,,4.28
,,,,,,,,,,,,4.51
,,,,,,,,,,,,4.52
,,,,,,,,,,,,4.52
,,,,,,,,,,,,4.75
,,,,,,,,,,,,5.09
,,,,,,,,,,,,5.75
,,,,,,,,,,,,6.42
,,,,,,,,,,,,6.74
,,,,,,,,,,,,6.76
,,,,,,,,,,,,6.76
,,,,,,,,,,,,7.1
,,,,,,,,,,,,7.61
,,,,,,,,,,,,8.61
,,,,,,,,,,,,9.59
,,,,,,,,,,,,10.04
,,,,,,,,,,,,10.1
,,,,,,,,,,,,10.12
,,,,,,,,,,,,10.55
,,,,,,,,,,,,11.16
,,,,,,,,,,,,12.19
,,,,,,,,,,,,13.28
,,,,,,,,,,,,13.77
,,,,,,,,,,,,13.81
,,,,,,,,,,,,13.82
,,,,,,,,,,,,14.31
,,,,,,,,,,,,15.01
,,,,,,,,,,,,16.25
,,,,,,,,,,,,17.63
,,,,,,,,,,,,18.2
,,,,,,,,,,,,18.27
,,,,,,,,,,,,18.31
,,,,,,,,,,,,18.82
,,,,,,,,,,,,19.71
,,,,,,,,,,,,21.17
,,,,,,,,,,,,22.77
,,,,,,,,,,,,23.46
,,,,,,,,,,,,23.59
,,,,,,,,,,,,23.64
,,,,,,,,,,,,24.58
,,,,,,,,,,,,25.68
,,,,,,,,,,,,26.58
,,,,,,,,,,,,26.7
,,,,,,,,,,,,26.71
,,,,,,,,,,,,26.71
,,,,,,,,,,,,26.71
,,,,,,,,,,,,27.04
,,,,,,,,,,,,27.62
,,,,,,,,,,,,28.31
,,,,,,,,,,,,28.62
,,,,,,,,,,,,28.63
,,,,,,,,,,,,28.63
,,,,,,,,,,,,28.63
,,,,,,,,,,,,29.22
,,,,,,,,,,,,30.38
,,,,,,,,,,,,32.1
,,,,,,,,,,,,33.75
,,,,,,,,,,,,34.53
,,,,,,,,,,,,34.82
,,,,,,,,,,,,34.88
,,,,,,,,,,,,35.65
,,,,,,,,,,,,36.83
,,,,,,,,,,,,38.52
,,,,,,,,,,,,40.23
,,,,,,,,,,,,41.01
,,,,,,,,,,,,41.31
,,,,,,,,,,,,41.43
,,,,,,,,,,,,42.08
,,,,,,,,,,,,42.98
,,,,,,,,,,,,44.28
,,,,,,,,,,,,45.53
,,,,,,,,,,,,46.05
,,,,,,,,,,,,46.11
,,,,,,,,,,,,46.14
,,,,,,,,,,,,46.58
,,,,,,,,,,,,47.13
,,,,,,,,,,,,47.94
,,,,,,,,,,,,48.74
,,,,,,,,,,,,49.09
,,,,,,,,,,,,49.21
,,,,,,,,,,,,49.24
,,,,,,,,,,,,49.49
,,,,,,,,,,,,49.83
,,,,,,,,,,,,50.28
,,,,,,,,,,,,50.72
,,,,,,,,,,,,50.91
